"Obs","experiment","year","treatment","plot","subplot_id","genotype","sampling","sim_lfblade_area","sim_lfblade_weight","sim_lfblade_width","sim_lfblade_length","stag_lfblade_area","stag_lfblade_weight","stag_lfblade_width","stag_lfblade_length","sim_SLA","stag_SLA","sim_gN.m2","stag_gN.m2","sim_gC.m2","stag_gC.m2","sim_CN_ratio","stag_CN_ratio","sim_d13C","stag_d13C","panicle_emergence_DAS","vegetative_mass_at_harvest","leaf_mass_at_harvest","stem_mass_at_harvest","panicle_mass_at_harvest","total_mass_at_harvest","reproductive_vegetative_mass_ratio","leaf_mass_ratio","culm_height","branch_number_cbrt","leaf_number","panicle_number","panicle_length","tiller_height","tiller_number"
539,"DN13",2013,"thick","33",33016,"RIL_089","null",20.1211733212588,0.0664673511684811,17.9150892140668,222.423388582548,NA,NA,NA,NA,296.982305908035,NA,1.2956165284043,1.54208923113824,19.7733635012129,20.862147836629,15.3596691357261,14.119102244327,-12.4501443665205,-13.1710938173031,43.9618408579698,1.88798775500251,0.653204547322012,1.24851183032793,0.486163642779587,2.44967563208935,0.28898416231062,0.264201293136804,441.54244871392,0.916294006543634,NA,2.07266843749385,NA,NA,1.36577903008152
540,"DN13",2013,"thick","33",33017,"RIL_014","null",17.6784877731222,0.0595473994673262,19.0699734995339,188.289382733468,18.9516103598501,0.084344903510731,20.668475199529,197.729415404355,293.410972603773,234.926686657095,1.39626573804694,1.51589921703581,19.1279742975398,21.2965599184022,14.4245832351444,15.1294794463917,-13.0117825978024,-13.1402808830538,38.9886173486259,1.42328744661303,0.526878162831237,0.924890230579831,0.314738604573603,1.74048149743647,0.228157724609356,0.29184059847745,302.483072755525,0.91968680790835,NA,3.73372025448978,89.7036899869689,NA,1.50243171810171
541,"DN13",2013,"thick","33",33018,"RIL_161","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54275344331036,NA,21.142748778526,NA,14.0651283515865,NA,-12.9578534669244,46.7153133676412,2.50755026135075,0.935437770584491,1.59301599442706,0.446865775133324,2.99516271217642,0.185851580144678,0.301355620951614,392.532464760089,1.46404478729709,NA,5.70856430824945,92.1107412576266,302.739216854141,2.3097060288003
542,"DN13",2013,"thick","33",33019,"A10","null",5.66349502679038,0.0212282327837437,12.2775984980859,84.6246979158686,6.35787172520556,0.0241438052021079,11.9013763191072,95.319642469075,274.484594134947,268.395741394138,1.55895310288322,1.86458091229709,18.982974195776,26.1885071281492,12.9426201126219,14.3494397407799,-12.8805038430353,-12.7377540950142,31.0888642401139,0.798932744859425,0.144668993093017,0.642680672652791,0.108313322130524,0.901549582790029,0.115313894096866,0.179754058731819,268.049252033477,1.88145333281915,NA,23.3781801107537,34.6952677690654,186.307826484408,3.31549104332185
543,"DN13",2013,"thick","33",33020,"RIL_067","null",13.1752519860577,0.0534311728928242,17.1408696974357,156.973351796599,12.0055633624098,0.0508745325966391,15.3697974972989,153.809536693839,264.151490322762,241.245745411842,1.3304713490049,1.57347523224746,18.9099256677305,22.545959301451,14.8895831582372,14.7785502980666,-12.8363432837078,-13.0175569849304,37.056943343872,1.61768236774851,0.439583514025327,1.16335429688669,0.337169008231447,1.96160678225697,0.219348946981944,0.23074561662489,359.528467913937,1.56670630014608,NA,11.55044284102,78.7982272264534,243.091187290937,1.82943175389687
544,"DN13",2013,"thick","33",33021,"RIL_182","null",22.5379378808502,0.068546968968775,18.5739017692667,209.606778927354,18.5240810032498,0.0784063220324403,22.9779292230268,192.266764154879,314.210333613319,240.708717640961,1.23642473856412,1.4278130771419,18.1610454800205,19.8389384028627,14.9553825712903,14.8614233486472,-12.68524409668,-12.8450801551354,47.4396911194239,2.18600482995761,0.751224372671975,1.43466328635873,0.359592198135899,2.56469568438053,0.17610013346893,0.289595831151707,502.612907410219,0.668981030078699,NA,2.03143210357472,101.444003137057,325.231434059651,1.66346808676723
545,"DN13",2013,"thick","33",33022,"RIL_051","null",15.0422646707339,0.0576219755153963,19.1197898950387,177.022169422416,17.488647979568,0.0786363874811083,16.707638019814,196.107186999851,268.824492489163,234.927945085369,1.37996956504768,1.5424241880969,19.4680972354947,20.9968915804771,14.8141587906025,14.4987143756263,-13.0970530020318,-13.0623346234349,38.7471580980316,2.02396094525286,0.582262185176551,1.42598292453703,0.265314793624594,2.27112090297616,0.138828322612742,0.257206158495958,487.192805593072,0.845400324127988,NA,1.92379243745924,NA,407.691931566003,1.67116947610863
546,"DN13",2013,"thick","33",33023,"RIL_201","null",19.446299679838,0.0609352903225688,16.6134439511873,232.811007242813,NA,NA,NA,NA,316.681490423613,NA,1.21300216174272,1.67460801953084,18.2902763100951,23.2634168542468,15.2719239078743,13.8373296076253,-12.7293049299312,-12.9265510685512,51.6015385522614,2.55457006444979,0.779740075712355,1.7568140300336,0.677806744007662,3.3714035547841,0.28053244049571,0.231785771208072,642.806573279433,0.680547083833146,11.7341148934926,1.87259865909191,NA,NA,1.50473541855305
547,"DN13",2013,"thick","33",33024,"RIL_180","null",17.1494891073139,0.0627169015647736,18.8869621987558,172.48839670846,14.3531136871284,0.0593895100703874,17.8351708423186,161.455610043883,273.670380377528,243.519122361245,1.30663177738267,1.59474154070956,19.2515841249494,21.9670326528835,14.7829325706631,13.8991977041781,-12.9009446159662,-13.2016428321155,39.7129951004085,1.46057853819552,0.506264360827828,0.963676587779655,0.251087084388495,1.71557907729969,0.193947661357187,0.293677198650495,378.406663759989,0.754262913910896,NA,2.13028579262697,71.5735718134149,274.46124658786,1.73462845359673
548,"DN13",2013,"thick","33",33025,"RIL_205","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66748937957736,NA,22.3930142372403,NA,13.8167845898835,NA,-13.1392833784411,36.0038224264161,1.29217268502018,0.408385901551335,0.877409572317042,0.276124893706867,1.56012238456257,0.234657502851315,0.270017557245478,310.232357673591,1.29297828885112,NA,4.53786919510011,64.6632616083041,NA,2.08934274680684
549,"DN13",2013,"thick","33",33026,"RIL_066","null",14.6710595388291,0.0486687623314145,17.6810853285281,159.712059794778,NA,NA,NA,NA,301.671901468334,NA,1.22126359853284,1.564095382589,19.2001772904817,21.9485727722513,15.6522331832736,14.1556803595377,-12.7529930402369,-12.978243031702,44.8666957449932,1.81320242452318,0.599506783782141,1.22006554149861,0.560125371817503,2.47961015365122,0.338624438096079,0.244516813277633,340.22153978799,0.808920283577574,NA,4.25902698495946,106.75797148964,306.735745364655,1.71502777047407
550,"DN13",2013,"thick","33",33027,"A10","null",5.66349502679038,0.0212282327837437,12.2775984980859,84.6246979158686,6.35787172520556,0.0241438052021079,11.9013763191072,95.319642469075,274.484594134947,268.395741394138,1.55895310288322,1.86458091229709,18.982974195776,26.1885071281492,12.9426201126219,14.3494397407799,-12.8805038430353,-12.7377540950142,31.0888642401139,0.798932744859425,0.144668993093017,0.642680672652791,0.108313322130524,0.901549582790029,0.115313894096866,0.179754058731819,268.049252033477,1.88145333281915,NA,23.3781801107537,NA,186.307826484408,3.31549104332185
551,"DN13",2013,"thick","33",33028,"RIL_030","null",14.1327433117713,0.0516975136015227,17.1819828974637,165.49779307195,NA,NA,NA,NA,279.366656549414,NA,1.29641267214688,1.57514855097938,19.0754019623331,22.9420656908043,15.0778442364222,14.5883212202147,-12.7750793674807,-12.9810715017045,41.6446691051624,NA,0.621601526976712,NA,0.489061559519759,NA,NA,NA,429.478226504228,0.90255888597348,NA,2.045229386924,109.381749722519,NA,1.44111544321101
552,"DN13",2013,"thick","33",33029,"RIL_062","null",16.2192842407367,0.0568390347734607,19.103443327757,187.255098951712,NA,NA,NA,NA,283.733451086404,NA,1.2570631573181,NA,18.6758275728103,NA,14.7034089186735,NA,-12.7333595657676,NA,49.6916141286885,2.06427791570279,0.783759043890521,1.27806479860152,0.511963758065851,2.70584428521143,0.297230735773887,0.295933536535612,416.405508937691,1.05831906564325,NA,2.10793227697707,141.231882864378,298.268347894247,1.82471459365653
553,"DN13",2013,"thick","33",33030,"RIL_136","null",16.8281954244222,0.0616169517653937,17.1261959478243,182.387982561505,NA,NA,NA,NA,275.185411865659,NA,1.38491938669247,1.6308866198519,20.430943190578,22.0938367006555,15.0397237571585,13.8448172091198,-12.907402524769,-12.9180511215871,39.2300765992201,2.26666520846415,0.729223984632046,1.52330804903882,0.595518817984068,2.98542745030217,0.292984821374233,0.24861388326428,463.002127096115,1.47875215537791,NA,6.05246003868688,98.1164930230064,315.48898781828,2.31012575118644
554,"DN13",2013,"thick","33",33031,"RIL_011","null",20.8654962685678,0.0747154384643839,17.803818848756,202.829317901,NA,NA,NA,NA,278.821881750776,NA,1.43881476399613,1.68660035086431,20.1409223719696,23.0991706322334,14.4831576933283,13.8726423012426,-13.0194525371398,-13.0557809764282,43.3251993834455,2.53624614887842,0.77689304963396,1.74224594550786,1.1229615406697,4.06801148480806,0.517287959728909,0.199620045202367,465.55376896487,1.52020339079296,NA,8.20285714106559,77.063591469228,284.85993548983,1.82539718237055
555,"DN13",2013,"thick","33",33032,"B100","null",22.3501783151703,0.0756992664520648,19.5792395780789,204.661051390466,26.4751065032925,0.112345788166209,21.9148310942191,230.190118860632,307.529691450924,237.780663372364,1.34841891239853,1.64581093721494,18.9661057339259,21.5202395965718,14.6036258791388,13.6704815015583,-12.6101042129908,-12.8514885435353,49.9431596800419,3.17645078318601,1.07128205406455,2.0588316258483,0.59850884878668,3.86467778448256,0.227046053259471,0.286153794604095,529.387608630138,0.227012390448225,NA,1.84849517374814,121.907631246845,384.697138322761,1.6379250086377
556,"DN13",2013,"thick","33",33033,"RIL_086","null",15.9843855772849,0.0620044933720241,18.7960082269312,172.054928697422,NA,NA,NA,NA,275.029300027094,NA,1.4616416215284,1.58769196836117,20.9239947423093,22.9500487787523,14.6266460762204,14.4203002567554,-12.629542007881,-12.8782487762498,42.6105061075393,2.23592136083039,0.636179402232849,1.57895892155658,0.595322176422355,2.94317099810682,0.284104684676706,0.221420524222042,484.406025602369,1.31138941969026,NA,4.23101490468493,92.7134876144959,347.076013663081,1.90025018967294
557,"DN13",2013,"thick","33",33034,"RIL_171","null",11.9283162201246,0.0432464473553678,18.8186644655622,139.117353523329,NA,NA,NA,NA,287.284432486018,NA,1.35769536779804,1.56720176168793,20.7774747045696,24.0703660261293,15.1511077098863,14.6166187009764,-12.5478658713442,-12.91307582842,41.6446691051624,1.55943258811886,0.579841629142189,1.00558982634551,0.401612505306174,2.19005327561495,0.415311762659928,0.266913866509612,284.939474799022,1.27086647987519,NA,3.67329836008103,77.2131219080084,214.878176580678,2.36581173361935
558,"DN13",2013,"thick","33",33035,"RIL_172","null",14.9666276503076,0.0527677069619331,19.1291668150506,171.525502819462,13.5945884413218,0.0554209296443237,16.8607991580893,166.181088209201,283.075973123199,245.440521690117,1.24137456020891,1.47647805514202,18.7145656186799,20.1527193553422,15.2384930565922,14.942031390852,-12.6231714303581,-12.7754260507951,37.5398618450605,1.37775489450515,0.354311800363543,1.27674420058085,0.213061017737685,1.56261877642121,0.188675888325746,0.236777606164917,328.004207005921,0.991814842929151,NA,3.98745916616959,76.7894280696887,161.952151625339,1.58731937393001
559,"DN13",2013,"thick","33",33036,"RIL_193","null",14.2776728072758,0.054940578941136,16.7025136959484,171.116552681758,NA,NA,NA,NA,271.282837726148,NA,1.27849822219036,1.5019646998324,19.4099543650225,21.3111164913167,15.7999509542867,14.9806348276066,-12.8696678623606,-12.9810715017045,41.4032098545681,1.69212418264556,0.469591860090915,1.20634067594714,0.273368764944643,2.01486193559127,0.202561364184606,0.23695808202707,454.971925660127,1.23167382626128,NA,5.38424341458528,67.9423844138631,338.728882234748,2.24188832353956
560,"DN13",2013,"thick","33",33037,"RIL_181","null",15.6465122516771,0.056181217649925,16.9809254260292,170.965477307584,NA,NA,NA,NA,284.53364471105,NA,1.45258382505005,1.59321090230747,20.827203621475,23.6121232575442,14.7339201338837,14.7562337546204,-12.9263658282622,-12.7138187586614,54.784745924883,NA,NA,1.64241323636226,NA,NA,NA,NA,503.471917739208,0.757579877573012,NA,2.74070482995921,127.162954153099,379.527552990472,2.0171619923398
561,"DN13",2013,"thick","33",33038,"RIL_035","null",17.3498824721407,0.0554282764819994,18.2622679975854,191.262211956841,NA,NA,NA,NA,303.619531549698,NA,1.26859857900205,NA,18.3401255253008,NA,14.6112817810925,NA,-12.615003831379,NA,52.5103353819027,2.04460036210359,0.804035861793041,1.24259254845324,0.426287392879845,2.52537559447545,0.221771645116688,0.311626316384407,473.443591364913,0.249389986003633,NA,1.61335304751686,104.861606845199,NA,1.49212911330029
562,"DN13",2013,"thick","33",33039,"RIL_175","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86440696331326,0.456329711715412,1.3640767003369,0.357817079269385,2.23034033629171,0.210572928126846,0.218876916195017,394.848069691162,1.27060675696711,NA,4.23451721299716,111.059232629423,NA,1.75512707495571
563,"DN13",2013,"thick","33",33040,"RIL_213","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3997558968325,NA,19.8824943780812,NA,15.4469154889371,NA,-12.7472327228478,45.9909356158585,NA,NA,1.5254419904042,NA,NA,NA,NA,512.177927790639,0.736883861408605,NA,1.49820975960474,NA,NA,1.27548440593924
564,"DN13",2013,"thick","33",33041,"RIL_098","null",20.8061861326092,0.0756427194747364,19.0242804176429,229.070302483243,NA,NA,NA,NA,271.17234059972,NA,1.4781642788249,1.71091240016007,19.5354931374457,22.5426247637894,13.7714556180494,13.7618298086884,-12.9765871895518,-13.0823527971256,40.2506031476679,1.97553969831333,0.425748010521204,1.49483451815426,0.363742923399201,2.34762994590939,0.196141122213355,0.195070220553166,454.384400721992,1.32392040187062,NA,5.55879849828304,NA,272.348022942931,1.67486023791314
565,"DN13",2013,"thick","33",33042,"RIL_220","null",11.6388160964324,0.0438008820371393,15.8636523468463,141.632212850266,11.6973380658684,0.0477745428284804,13.7206824586112,145.490228541803,280.804506583991,245.409691383131,1.33789608152272,1.46096429221441,19.0052799767517,20.945796475446,15.1295217795249,17.1018221746871,-12.8933534444879,-13.0009726743732,37.056943343872,1.15494757780213,0.321464031110662,0.827043933700887,0.230250669718978,1.37714051929722,0.210053434618154,0.238176445766087,307.615607930465,1.34955514188993,NA,5.38366829959391,60.4132357368719,193.671851694952,1.78844914599051
566,"DN13",2013,"thick","33",33043,"B100","null",22.3501783151703,0.0756992664520648,19.5792395780789,204.661051390466,26.4751065032925,0.112345788166209,21.9148310942191,230.190118860632,307.529691450924,237.780663372364,1.34841891239853,1.64581093721494,18.9661057339259,21.5202395965718,14.6036258791388,13.6704815015583,-12.6101042129908,-12.8514885435353,49.9431596800419,3.17645078318601,1.07128205406455,2.0588316258483,0.59850884878668,3.86467778448256,0.227046053259471,0.286153794604095,529.387608630138,0.227012390448225,NA,1.84849517374814,121.907631246845,384.697138322761,1.6379250086377
567,"DN13",2013,"thick","33",33044,"RIL_102","null",12.1514256012042,0.045618152960237,17.0883407642539,146.815637791787,NA,NA,NA,NA,280.658495867515,NA,1.40471867306907,1.52285471649033,19.9030059148503,21.867961299978,14.4544803659706,15.652342800555,-12.5905010344417,-12.7488911539036,35.6081878403066,1.7423051897577,0.511664819328731,1.22284966444759,0.283670814708267,2.0125220247189,0.164927236446332,0.254482556902283,385.287843772661,1.36432844312728,NA,7.44069091943112,73.0245350068862,209.19189616304,2.21222555504088
568,"DN13",2013,"thick","33",33045,"RIL_143","null",9.86862712277043,0.0349963741773298,16.0277758814782,129.499995321578,NA,NA,NA,NA,300.37243254433,NA,1.43936742427876,1.59403599363405,18.9355085306622,21.3900983131491,14.3895751054726,14.2503982944622,-12.9755186772457,-13.1950091078926,38.7471580980316,1.56379858584501,0.443675127165147,1.11251309312933,0.452034909152759,2.07508736138343,0.316023715398379,0.223373651853409,324.858422401104,1.08460580209702,NA,9.79432666546515,64.012919770799,240.86406912977,2.08705577218059
569,"DN13",2013,"thick","33",33046,"RIL_017","null",14.4102821646417,0.0556821061390412,16.7460106465926,169.25493211268,17.3876794922646,0.0776467816830714,17.0517417439518,192.258713998048,273.667335217961,235.965670239839,1.4498300128618,1.57059895953763,19.7270973495609,21.5953583486644,14.0917405417929,14.1766977760634,-13.0245200863122,-12.8550307414697,39.4715358498143,1.66759309862164,0.58230949810703,1.09101097649611,0.39302542798013,2.08584930663736,0.242746425201382,0.275337906239385,356.862244777038,0.958101166529657,NA,3.09471967902681,NA,NA,1.34303097206004
570,"DN13",2013,"thick","33",33047,"RIL_019","null",11.4886873293023,0.0463382515164376,17.0305104951599,134.457223131255,NA,NA,NA,NA,264.37323377197,NA,1.40224376239859,1.51339923601532,20.4100117557994,22.9138265990996,17.2694956443271,15.6446356850378,-13.0859453961309,-12.8500554483026,36.0911063414951,1.76518137272821,0.481943530402871,1.27056977036918,0.371866124328382,2.18841674018694,0.225223141692425,0.228025375936738,315.807870990824,1.76731552578605,NA,18.6911946282097,65.7934718620586,211.245404186575,2.35934601514266
571,"DN13",2013,"thick","33",33048,"RIL_115","null",NA,NA,NA,NA,8.90641883911474,0.0446837914238693,14.2228291475564,117.861709712277,NA,227.778634154661,NA,1.58877733109294,NA,23.6402336763344,NA,15.060150631332,NA,-12.995997381206,34.4008915873355,1.13289663463016,0.397165983816612,0.737643698746582,0.656495455129258,2.06001203775682,0.960485407156657,0.217882810444735,213.508825975119,1.59473998061572,NA,15.1722350624802,51.9321248508628,144.444466019008,1.9671724676471
572,"DN13",2013,"thick","33",33049,"RIL_037","null",9.90071845608105,0.043054061875801,17.7866901112525,131.657458658194,10.2469259291668,0.0579501415911797,13.6673781032903,147.36153146071,255.492923569339,219.033785917967,1.47736813519502,1.62785961703749,19.8247703367325,21.7753945279942,14.312579465382,14.730426282565,-13.2295263059407,-12.9603496598421,34.4122187401053,1.82671388195517,0.490445703994074,1.30901751842909,0.263601752136679,2.07843311836464,0.163796612901207,0.242157932610358,367.677428077609,1.42030780865186,NA,9.20275056009971,68.1311868488329,NA,1.86648671587546
573,"DN13",2013,"thick","33",33050,"RIL_112","null",11.8191015211693,0.0439548463056362,17.0457774514826,142.855717650812,12.2311065002929,0.0515458950055487,16.5510470727817,151.158715116091,284.042217784489,241.880960230004,1.47186051070584,1.73267070580623,19.8607551206495,23.1605844634813,13.9478163024866,13.712680905145,-13.321892826164,-13.1551885978721,35.6855016891539,1.32773775952365,0.432720469645136,0.895883231360971,0.26547958273093,1.60508850243887,0.239180768759648,0.275366410397047,324.288031701297,1.35492254505884,NA,8.61185236109715,68.923298481324,229.422196366511,1.53750659570883
574,"DN13",2013,"thick","33",33051,"RIL_104","null",25.938380121216,0.0872270121722446,18.3635708881814,263.309002036528,32.8932260678434,0.1463534268889,19.4128545235137,300.390792282098,285.185732626333,237.214191193039,1.3774946543772,1.6006116774323,19.7867201710506,24.4842435766137,14.5200432350529,14.8400614952332,-12.8151089057731,-12.6261672557802,54.2005501360623,2.81255064089205,1.0851114863012,1.75878887763775,0.509151433694963,3.50948704237248,0.229448213408139,0.300957570432795,556.476440967682,0.0328200740095825,NA,1.19280158844719,NA,NA,1.58538751275555
575,"DN13",2013,"thick","33",33052,"RIL_185","null",15.2056816520107,0.0552250649478706,16.1637993217421,184.465274885486,16.0051255836285,0.0660584498796209,21.0951641436995,190.893747511083,281.2476334791,243.307230697535,1.2661236682303,1.51601685078881,19.1750571628706,21.4055321757719,16.1014902546209,14.9782658140922,-12.9314141710435,-13.0636201793715,38.2642395968432,2.97864060468623,0.735611503266723,2.15995775145106,0.807646275863659,3.95668046217212,0.283368071476485,0.198606919056329,425.944502736277,1.71254850995078,NA,14.2123470419984,72.1723984601108,292.181057948356,2.04599769950964
576,"DN13",2013,"thick","33",33053,"RIL_039","null",7.87798431098378,0.0352407790890145,17.2502561601577,105.392346672688,8.75283134140491,0.0331590389877098,12.4463877095197,123.993096934476,259.130772777538,254.547147046894,1.45409579467624,1.51780771814617,19.0457233609189,22.2345300130869,13.9858704300236,14.8042184385898,-13.1375249017403,-12.6643111700618,28.3644103224798,1.03937577685574,0.188427167184621,0.822142668047382,0.106542131904662,1.1041428980694,0.118684425216948,0.198623667215906,295.703489324866,1.33522809089626,NA,8.77483706310014,NA,NA,1.45863261528437
577,"DN13",2013,"thick","33",33054,"B100","null",22.3501783151703,0.0756992664520648,19.5792395780789,204.661051390466,26.4751065032925,0.112345788166209,21.9148310942191,230.190118860632,307.529691450924,237.780663372364,1.34841891239853,1.64581093721494,18.9661057339259,21.5202395965718,14.6036258791388,13.6704815015583,-12.6101042129908,-12.8514885435353,49.9431596800419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,"DN13",2013,"thick","33",33055,"RIL_200","null",20.2231682989719,0.0656029478177567,17.1219546441969,215.601899771206,21.9172556596041,0.0888128101974921,19.4153415679513,221.016149324902,292.213385239666,245.82814802791,1.30938558957091,1.51240794623531,19.6962532484595,21.8642167339265,15.1310437717462,14.4647637677735,-12.7757165275714,-12.8467385861911,47.6811503700181,2.44022279304601,1.01988533251385,1.47554197607052,0.584645641117325,3.1573127117399,0.265736556638632,0.30744496969155,454.328557225226,0.461581588398861,NA,1.89063667796844,127.513834974483,338.459518956025,1.78320216554757
579,"DN13",2013,"thick","33",33056,"RIL_054","null",12.0718648036856,0.0491189330087368,17.5323568610795,138.847918224137,NA,NA,NA,NA,262.245139918418,NA,1.50866492679943,1.72199014193926,20.7542175561904,24.4373189873866,14.4009328199563,14.1768303148955,-13.1233517932044,-13.1452561762209,40.9202913533797,1.92025171551477,0.590671653085838,1.31688728504299,0.340021344050898,2.25637193755477,0.18530769598038,0.264980668121401,370.31927674874,1.16863601715054,20.9935053183351,5.35267907427864,68.2201630469479,251.630350978954,2.8530785493874
580,"DN13",2013,"thick","33",33057,"RIL_031","null",NA,NA,NA,NA,13.5499025118809,0.052115369850759,16.125143067646,161.389626064249,NA,254.3683697563,NA,1.59705337577056,NA,21.4543653848145,NA,13.9818548565601,NA,-12.8019609476866,36.5740248426836,1.5177093826832,0.37431947272252,1.12118039040999,0.351275704539979,1.91121978061854,0.259563682866537,0.207588124673504,443.025623344251,1.40882101151034,16.032874362105,5.65868768710382,74.1642494218047,311.26362851923,1.71997709857324
581,"DN13",2013,"thick","33",33058,"RIL_110","null",10.967958704124,0.0446754262061185,16.7134117715051,141.226801878652,13.1584434401664,0.0518389631662007,14.5036197635619,161.073342504431,268.332350234383,249.583586423473,1.43441760273525,1.6460476092707,19.5471715416973,22.6612493210441,14.9606651434954,14.2910882829675,-12.9952842990592,-12.8566891725254,34.4008915873355,1.47247255657491,0.327551342847001,1.11048772762106,0.199342834907006,1.63781289113812,0.144876977693008,0.21639731647063,367.013410346004,1.22274845921723,13.7034401109269,3.57805414623297,80.0061935151616,158.395350264781,1.5356065010746
582,"DN13",2013,"thick","33",33059,"RIL_092","null",13.0775733652218,0.0447375685623966,16.5534266777251,148.891795607389,14.1098087854211,0.0610873913485044,18.6150916232109,162.53206067677,309.510045737577,238.697572017975,1.3534465851463,1.47227283488157,19.6499870978593,20.9025662133547,15.0344953883959,15.5094003078635,-13.065211315771,-13.0537928239993,38.8687090617754,NA,NA,0.995990591611941,0.349266378123787,NA,NA,NA,394.263629157504,1.0141276211891,12.2767238186711,2.64338727031159,NA,257.604559477589,1.62017742386948
583,"DN13",2013,"thick","33",33060,"A10","null",5.66349502679038,0.0212282327837437,12.2775984980859,84.6246979158686,6.35787172520556,0.0241438052021079,11.9013763191072,95.319642469075,274.484594134947,268.395741394138,1.55895310288322,1.86458091229709,18.982974195776,26.1885071281492,12.9426201126219,14.3494397407799,-12.8805038430353,-12.7377540950142,31.0888642401139,0.798932744859425,0.144668993093017,0.642680672652791,0.108313322130524,0.901549582790029,0.115313894096866,0.179754058731819,268.049252033477,1.88145333281915,30.6780990350823,23.3781801107537,NA,186.307826484408,3.31549104332185
584,"DN13",2013,"thick","33",33061,"RIL_192","null",11.8126428367381,0.0481293860465318,16.3969558613368,144.371933290029,12.0042004540594,0.0459348810558666,14.5708348736084,156.665391773976,272.698363807045,254.586771107346,1.44184233505052,1.49067127301826,19.5425201106891,20.7806294862347,14.1035820742217,14.8659783215951,-13.118615205064,-13.1353055898866,36.5740248426835,2.63039169641165,0.602411016017052,1.94707217774569,0.507119058761108,3.20045370439865,0.208721145416924,0.200119761542632,456.226391577033,1.69538347085379,27.8861728089352,11.0892274219747,66.8564476406245,350.351395390429,2.56217790205113
585,"DN13",2013,"thick","33",33062,"RIL_219","null",NA,NA,NA,NA,12.1021173226705,0.0531221258510092,15.7970710095322,141.982270444672,NA,236.328519842018,NA,1.63371585614375,NA,22.013828215061,NA,13.7674328451517,NA,-12.9362938632001,37.5398618450605,1.66913760924234,0.501205309126234,1.16160300627607,0.373995490772621,2.08307125744819,0.249516040992541,0.246636943638499,336.000801646451,1.30479471820673,19.7389534228157,6.54935702481528,69.8632946505368,256.182294390771,2.6475926922968
586,"DN13",2013,"thick","33",33063,"RIL_156","null",14.3279746095138,0.0553595954189514,16.6540984013817,175.200886560689,NA,NA,NA,NA,268.321616522498,NA,1.38085814196786,1.71257279677847,20.7562286575599,23.3022879587552,15.1683880543645,13.7070489427923,-12.7632790913794,-13.3540038407598,42.0519164343969,2.13623726870453,0.686067387745955,1.45126665608522,0.572974409309798,2.80772852826787,0.294160010196899,0.244244789785192,394.519481614527,1.35108465725464,21.7627424341209,6.8635600521944,73.6510043664965,265.957649527413,2.46747492094195
587,"DN13",2013,"thick","33",33064,"RIL_113","null",11.2592503463565,0.046702061581487,17.2613270926699,131.278302854457,8.27768072166392,0.0475805766052799,12.6521246669774,129.52399201863,259.37023426226,213.535718111335,1.60813617412684,1.69556217394995,20.8427632064808,22.0909088166896,13.8769219888054,13.6023186952432,-13.393917477874,-13.2952952256286,34.51741596643,1.54362931365863,0.415844913559598,1.11243668667807,0.581520697096553,2.21512533222352,0.409103475242393,0.200015166835782,294.801608185306,1.47825693038496,18.7527669203425,7.60095082244333,53.640979301838,195.150927710462,2.08283866821573
588,"DN13",2013,"thick","33",33065,"RIL_041","null",13.6429602044205,0.0505212859302314,18.954465830484,157.504050854675,13.6658457718988,0.0589526115085072,15.4998452807374,165.246851854467,279.003411969188,238.598490235907,1.30947633802323,1.57525985747466,19.1016806116253,21.5993743562408,14.8625835917469,14.295564049277,-12.8661406384996,-12.9961364035619,37.5954261127268,1.50781672988552,0.392859862906854,1.10232558004783,0.291553943080403,1.80818486151874,0.22121051426792,0.226098324238592,354.340920369718,1.12639854533155,14.3035988170667,3.8620210360475,79.7621930988434,253.775649717864,1.75713256704889
589,"DN13",2013,"thick","33",33066,"RIL_140","null",11.0364698656102,0.0414976762323865,17.1033397594921,140.679707154448,10.8508403433235,0.0481734914050865,13.5962290018468,141.139532106204,282.008793940149,236.510948182032,1.33416989949051,1.55738835311064,19.207888315757,20.26993554697,14.7444694950142,13.914260027557,-12.8667774097768,-13.1194018541523,38.8687090617754,1.76052368911674,0.459705153901812,1.27325145225449,0.332398782871897,2.11351287575762,0.218061019509516,0.22785153701692,367.536129290868,1.28262056974505,17.9875575916226,7.0331620774045,91.7035280981583,209.868081695406,1.91264836366502
590,"DN13",2013,"thick","33",33067,"RIL_194","null",14.1876455713385,0.057700839325836,16.6811735578536,159.723276788182,15.0318999886899,0.0693005360531612,15.9761202879262,172.58027196888,262.07900985429,231.045876994811,1.4913405510933,1.63788915572441,20.2820974392377,22.9023930273124,14.2250601775625,14.1666413375561,-13.1365833651838,-13.0341412954876,38.2642395968432,2.21473217362235,0.567163663912787,1.60229555790491,0.447430342218118,2.71024804379517,0.220283115959021,0.217539236482921,450.306399268072,1.48976513986654,20.3375107038538,9.94440800478868,69.6020136027201,322.285835965079,2.35379495273067
