"Obs","experiment","year","treatment","plot","subplot_id","genotype","sampling","lfblade_area","lfblade_length","lfblade_width","lfblade_weight","SLA","gN.m2","gC.m2","CN_ratio","d13C","panicle_emergence_DAS","vegetative_mass_at_harvest","leaf_mass_at_harvest","stem_mass_at_harvest","panicle_mass_at_harvest","total_mass_at_harvest","reproductive_vegetative_mass_ratio","leaf_mass_ratio","culm_height","branch_number_cbrt","tiller_height","tiller_number","basal_circumference"
571,"DN14",2014,"thick","31",31157,"RIL_126","null",10.5983766312235,131.861512526269,17.7550832540489,0.0490941089178371,230.711985021636,1.90120089127858,20.5340920930855,11.1433636636845,-12.6161873600414,32.1995737237693,NA,NA,0.847533287380425,0.562757814667568,NA,NA,NA,256.4508802375,1.62974374394633,223.06822983238,2.41842932478444,19.8406724293089
572,"DN14",2014,"thick","31",31158,"RIL_206","null",12.771004948997,158.023860966264,19.6149648307571,0.0606350841188287,222.869118698632,1.85504090733799,20.4806511887218,11.3517576022506,-12.5331566236587,36.1666784931403,NA,NA,1.54378025856958,2.85606926928229,NA,NA,NA,397.682031480504,1.66097587317773,309.679297782649,2.09024354329785,23.3801939778773
573,"DN14",2014,"thick","31",31159,"RIL_024","null",18.0486179072503,170.600795122803,22.5388387155636,0.0753986448557467,253.15225934183,1.798665365114,20.6974171981176,11.7552725576055,-12.1397809979901,38.1044794922914,1.90893810312338,0.655496768542542,1.25892335463674,2.54231825388518,4.25896444760912,1.46701007574791,0.140525694640613,371.900159934103,1.41963769984302,296.003190976673,2.3383569385426,21.5144830208896
574,"DN14",2014,"thick","31",31160,"B100","null",21.3298787720953,189.748381614478,23.3251799355306,0.0861771225904685,259.433920983963,1.7736226878821,20.1437707481649,11.6948991658383,-12.2685911880878,41.5569457616014,2.55217888061441,0.861717267562706,1.69006801961826,2.96479763071689,5.58200886857015,1.20996416249268,0.157243732942879,457.027300850488,0.752042054170906,343.872473217237,1.90283047766003,25.4914947815324
575,"DN14",2014,"thick","31",31161,"RIL_037","null",12.0070322280919,154.588532846455,18.4128017889298,0.0536161860178467,230.53119683629,1.70999312999329,19.7861378947066,11.7543407777596,-12.3516081307181,35.8386281726668,1.20291177204823,0.329934389873099,0.8576283362674,1.60425225016991,2.85584154348939,1.40730967661718,0.12715007475967,350.903482334731,1.28639341190219,276.533928738583,1.7894781857677,19.985825625885
576,"DN14",2014,"thick","31",31162,"RIL_004","null",16.3663120410195,185.363048365031,20.71125765331,0.0653193948771069,260.413684225334,1.74037233105911,20.8884770447443,12.198571832651,-12.3289283614754,38.4663223198227,1.51829880372645,0.468486143296614,1.03093690915009,1.81033266429362,3.35505240203214,1.15843742295458,0.150069575142224,331.899133466212,1.20130336426002,307.35658737459,2.31035020694347,23.0826228618969
577,"DN14",2014,"thick","31",31163,"RIL_172","null",11.7274802185858,146.625107841457,20.4154814729259,0.0450256281729042,270.294228592627,1.50750253693675,18.5335571173921,12.3884770714657,-12.1642619078568,36.927448238629,1.54123094423802,0.422185604290548,1.11484055119604,1.79872208512524,3.36094088489245,1.16372570815857,0.132056384698138,390.26539296747,1.13706952213786,335.546921039037,2.03442278884861,20.749870384866
578,"DN14",2014,"thick","31",31164,"RIL_013","null",14.2329878753109,159.582448962024,19.5227186379087,0.056622211214518,255.719727005187,1.75998201660018,20.2759550389539,11.6997733345853,-12.409636122755,37.8778066929915,1.88966954551178,0.607092740069781,1.29212928567989,2.83725655451745,4.67664897869843,1.47416456343431,0.132115841091685,337.923259301849,1.37601938686931,284.445273412636,2.31577954143278,23.3383304974456
579,"DN14",2014,"thick","31",31165,"RIL_143","null",10.2989162617576,140.107528585293,17.2808697538459,0.0473095872153815,232.198370341929,1.70511538850658,19.853244946503,11.7534995714214,-12.2212911589724,36.1666784931403,1.56161694719271,0.407622265434461,1.15054475062507,2.18716541433034,3.74795351803804,1.40890939299475,0.115831233492531,452.756489244184,1.3878448255247,210.546282787868,1.65459635723207,19.1737160631821
580,"DN14",2014,"thick","31",31166,"RIL_049","null",12.9314832786001,153.771433143301,19.4253980340477,0.047545128258685,283.982345217033,1.70729301640007,19.5682619444314,11.7556948784796,-12.1803818788242,37.1508294545606,1.8913984781008,0.678556824381,1.21050585142795,2.61492847073327,4.52537430203347,1.40252360170215,0.156165992425539,342.97155749873,1.65518556273522,233.529769077387,2.22591521809205,19.0146362347556
581,"DN14",2014,"thick","31",31167,"B100","null",21.3298787720953,189.748381614478,23.3251799355306,0.0861771225904685,259.433920983963,1.7736226878821,20.1437707481649,11.6948991658383,-12.2685911880878,41.5569457616014,NA,NA,1.69006801961826,2.96479763071689,NA,NA,NA,457.027300850488,0.752042054170906,NA,1.90283047766003,25.4914947815324
582,"DN14",2014,"thick","31",31168,"RIL_153","null",11.879433824265,150.263872341264,17.0762322978411,0.0495850409669102,249.311522406006,1.63887028620368,20.1325957586022,12.6470885505124,-12.3080239293096,37.6140498032654,NA,NA,1.41785053503064,2.65259649343388,NA,NA,NA,350.420493547413,1.52843911071973,295.280689999472,2.09959949014851,20.6003750156471
583,"DN14",2014,"thick","31",31169,"B100","null",21.3298787720953,189.748381614478,23.3251799355306,0.0861771225904685,259.433920983963,1.7736226878821,20.1437707481649,11.6948991658383,-12.2685911880878,41.5569457616014,2.55217888061441,0.861717267562706,1.69006801961826,2.96479763071689,5.58200886857015,1.20996416249268,0.157243732942879,457.027300850488,0.752042054170906,343.872473217237,1.90283047766003,25.4914947815324
584,"DN14",2014,"thick","31",31170,"RIL_207","null",9.49478046809227,113.747255615483,18.9414469132217,0.0351993679219209,279.408847356213,1.64739915561574,18.8717226154081,12.0348421673417,-12.2573630406063,37.0865360238132,1.53683554814,0.421948250102433,1.09975520596662,2.40897796887983,3.92279952930468,1.54288259895295,0.116901804697353,375.633774463391,1.25335214328397,306.738219908797,1.97721201867453,20.3963395360924
585,"DN14",2014,"thick","31",31171,"RIL_015","null",7.22793362676553,103.366153003701,16.3387908294443,0.0287508907834908,279.709088578071,1.71235947599683,20.1189607522115,12.3095645323062,-12.44741008138,35.087733177283,0.733122325244026,0.222078300822589,0.507799588045156,0.735328092796494,1.51886844863276,1.08961255147869,0.151552419283717,173.000179331163,1.69808741616511,141.280510985582,2.69937876592424,17.3701824750792
586,"DN14",2014,"thick","31",31172,"RIL_146","null",11.3385900163905,128.887466467835,20.5397426123343,0.0395255267619341,293.178338760285,1.67528818678382,19.0512128040283,11.5019862159176,-12.3193947214604,37.0255341764342,2.11405298389556,0.729930787257016,1.40173032375431,2.77776341526425,4.84424578127001,1.27782839159858,0.149113907724982,397.792895099172,0.736633638410458,305.695873690668,2.4662602103811,24.3575070489601
587,"DN14",2014,"thick","31",31173,"RIL_041","null",8.38960391400546,129.144356260868,21.334896328072,0.0338436609006283,264.515585036107,1.64300641703703,18.9896624759831,11.7417121110665,-12.2785819095538,35.1182341009725,1.18586109620227,0.313411079193791,0.871568899420321,1.72205686639567,2.94876503040238,1.55793117706942,0.113516422553307,312.211477412324,1.30416454415116,225.108329530896,1.91817875121492,19.0101182656254
588,"DN14",2014,"thick","31",31174,"RIL_154","null",11.7899745981267,136.56282156076,19.7555380476621,0.0496082476889998,247.332799266877,1.74763957947835,19.7136542180328,11.4384752835088,-12.6347211330223,35.578162866309,0.932116969509031,0.282912541686962,0.6455047311835,1.06733696290499,2.0507563836833,1.22521042742014,0.145517847960292,219.816889151602,1.66719344526012,174.23994745313,2.61443669819147,20.8834062110902
589,"DN14",2014,"thick","31",31175,"RIL_176","null",9.44251991926071,123.495193477837,20.6676693642368,0.0344289376674949,284.501989833772,1.74246281636335,20.0415073585341,11.786366394112,-12.6201513718807,37.847305769302,1.13340148290341,0.359749837279768,0.764477051098346,1.18704231235747,2.36638538256202,1.06506592172205,0.158625284633334,211.152373261921,1.58385261801299,210.953236776457,2.74502512194245,21.0057969549376
590,"DN14",2014,"thick","31",31176,"RIL_063","null",11.9024203007616,158.842709005137,20.908743923818,0.0420903018102589,309.187165740231,1.69771052447594,19.3512876394991,11.4864411517648,-12.416385312138,40.8030502369314,1.70736329283061,0.620703967351748,1.11951438875974,1.50875524780191,3.27151544281191,0.932864133615639,0.180467589667044,349.356953320693,0.696857545142387,269.542873067134,1.73237726719423,22.2523820527569
591,"DN14",2014,"thick","31",31177,"RIL_114","null",NA,NA,NA,NA,NA,1.68717269439535,18.9386808187195,11.1620755012421,-12.635325849923,38.9567520088488,1.85031844466781,0.660499460299913,1.20073334278267,2.12667065327321,3.97808267846926,1.12548120100707,0.164024341431221,385.796775114283,1.64583299116033,341.516499337565,2.23121392582718,22.7380393823801
592,"DN14",2014,"thick","31",31178,"RIL_182","null",15.3507177182905,159.194102651448,19.4777202727248,0.0527523200104886,288.942526766981,1.6911853419487,19.4342488889282,11.6977510260885,-12.6296831825892,38.8924585781014,2.15385193023936,0.766449956097506,1.40830290145755,3.19314388502232,5.26389283850679,1.43318237080377,0.144483731606569,463.698316015752,0.7633399937632,326.477377016679,1.81411477897542,22.7579855675654
593,"DN14",2014,"thick","31",31179,"A10","null",6.36239852967333,112.578816327073,15.1993242082731,0.029165660079363,227.344244201383,1.93428806460228,21.44165885584,11.3699605416912,-12.5300381044863,29.8669655942427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594,"DN14",2014,"thick","31",31180,"RIL_103","null",7.13815621712304,106.136288305666,19.4326749382718,0.0253026352484875,308.45618003967,1.70550928292123,19.3851833865002,11.5155165858313,-12.5937308399638,37.2217060520446,1.22907105449136,0.413857653111394,0.823630290438749,1.4717534587282,2.74509054414442,1.27484907224683,0.150044597696256,216.342391947063,1.73180039336052,187.459814784869,2.87295884132586,22.2982591303827
595,"DN14",2014,"thick","31",31181,"RIL_209","null",14.4343358888216,166.764930980002,21.4723428674119,0.0585873952576847,252.116766441153,1.73632976277709,20.1456769861835,11.8290568477701,-12.5354562662506,35.087733177283,1.50584443443911,0.382918836134997,1.12342955581816,2.05081938657031,3.56994454983127,1.39706539430976,0.113694008972323,424.732753694983,1.22181499450473,295.492431218749,1.91817875121492,19.8451352304617
596,"DN14",2014,"thick","31",31182,"RIL_158","null",10.8023526075177,127.78492312585,20.2144059020789,0.0412791964764748,283.23303685212,1.69980547268494,19.5530783256423,11.6681991549413,-12.4950665730302,38.8586660710436,1.75061571414761,0.473077021954931,1.28634675219203,1.70922507048468,3.50565067626701,1.01112634211933,0.135489958450147,352.230126811305,1.64310399978861,295.088117969429,2.38373257038474,22.2053162288494
597,"DN14",2014,"thick","31",31183,"RIL_084","null",14.8022529438631,145.387498565801,21.6609664193262,0.0647947912909403,240.216002340367,1.6863967280113,20.4685924743499,12.5218680914026,-12.3643039510442,35.6152469567352,1.7990976303752,0.715512985275278,1.03320357534802,2.07413050067223,3.92010473280282,1.20552132179155,0.195499092923694,371.642382766959,1.06686978779204,265.422558428064,1.91817875121492,21.4836823357988
598,"DN14",2014,"thick","31",31184,"RIL_211","null",11.6627885728877,143.542482952107,17.3401201350878,0.0474291593245618,257.058355183559,1.75264929593183,19.8227564987818,11.4983041837375,-12.4788899610837,37.417877927655,1.75553156801369,0.481240476441165,1.27978854219325,2.37765960945678,4.1214084764833,1.3545024873951,0.121404775904227,380.708909090719,1.70191530121463,337.717266023203,2.28349953917829,20.217278049694
599,"DN14",2014,"thick","31",31185,"RIL_152","null",14.2613312368885,162.149209494276,18.7860500509323,0.0651999984594021,221.83439611038,1.81122908089969,20.599340653184,11.5753599618944,-12.3913897453801,34.2659615844152,1.80361061578631,0.426412813235447,1.37443787852126,1.05742041270678,2.96033386323629,0.629163448748541,0.145465327923485,399.71034314675,1.49232915490132,261.921763052714,2.10023913601156,20.0888329868859
600,"DN14",2014,"thick","31",31186,"RIL_057","null",8.89294374759159,116.825944262587,16.4862868837161,0.0315920110522368,293.192062032422,1.74802507824471,18.7549869944181,10.7568175000685,-12.7068732490674,40.1403664292478,1.58476326042771,0.492269778138009,1.0905290853346,2.20630700877721,3.79597423805397,1.40052471523444,0.133808317298329,363.816865562627,1.21824075239782,256.549439918549,2.04490548943491,24.209403069364
601,"DN14",2014,"thick","31",31187,"A10","null",6.36239852967333,112.578816327073,15.1993242082731,0.029165660079363,227.344244201383,1.93428806460228,21.44165885584,11.3699605416912,-12.5300381044863,29.8669655942427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
602,"DN14",2014,"thick","31",31188,"RIL_010","null",6.6244947776979,119.165281487042,14.3629958317948,0.0235109576093536,298.096653180159,1.7603636278169,20.190340305583,11.817827104777,-12.5926750593413,38.7638717166067,2.0064978710431,0.584796603082501,1.43387175299347,1.619310788876,3.72134446488591,0.843618905720548,0.15633651997707,400.458278883793,1.44750907440132,332.434626892792,2.67260456632428,23.2602076569067
603,"DN14",2014,"thick","31",31189,"RIL_217","null",10.5191835236393,127.686806475754,17.3047261223462,0.0408225034248358,266.557811164082,1.76995000009064,19.6200829698951,11.3048662580189,-12.3193299348861,34.658305335636,1.0475165313515,0.325205728685451,0.720675319011896,1.57781111380506,2.6679865548232,1.60378909297867,0.127410081941746,217.071197092545,1.73281507555074,197.456170235914,2.66615475380499,20.0504915631225
604,"DN14",2014,"thick","31",31190,"RIL_060","null",19.4656206042231,186.970901433032,20.7652896501189,0.0808507667947584,245.740719872976,1.8720019186362,21.0774292500296,11.7289962909271,-12.2752154559095,38.7333707929171,2.06939202382324,0.779637844705618,1.33263535548419,2.7807422783494,4.82565361975948,1.36381682521823,0.154748873458652,382.095022572791,0.615306894246811,220.529602788085,1.64259664476565,23.4420539784069
605,"DN14",2014,"thick","31",31191,"RIL_008","null",10.043417440625,131.521651868282,16.5076999657572,0.0373478609618502,286.680866305662,1.53528195504308,19.2992132090463,12.9280772803433,-12.3361836342862,38.2025654300966,2.06271711345251,0.579852735137483,1.51326722250718,1.9257239636669,4.02390479976402,0.958568404743385,0.141050611672538,484.051488787386,1.39440025662081,378.257657443287,1.85588724144527,21.3568358597457
606,"DN14",2014,"thick","31",31192,"RIL_138","null",11.8413756181301,142.386987543755,18.8619760410151,0.0416432512783523,290.441190099045,1.67861734763499,19.2298662720586,11.6319368898713,-12.4887079757637,39.0243370229644,1.98054343888098,0.612695091552478,1.36454938499704,1.67643423974214,3.71274789875392,0.835679786823372,0.16587339908909,290.187108499131,1.70338986502666,238.385610743149,3.14795811504176,23.3402692611746
607,"DN14",2014,"thick","31",31193,"RIL_212","null",12.4360539363173,151.529889544671,19.4439170178317,0.0445126771655057,288.737619147939,1.60411202602391,19.6003653982285,12.4443865525605,-12.4111034362677,38.2512464444371,1.59959867732533,0.480809887047176,1.10918024641091,2.40090021457116,3.97258375035714,1.48613064145577,0.129186114459294,390.615991089351,1.3048336414892,349.527827169002,2.13142697446786,21.7569980122801
608,"DN14",2014,"thick","31",31194,"RIL_137","null",10.1635012395071,125.842869911618,17.8859192226631,0.0379135290848469,297.461681236158,1.58105254136505,18.3839876430832,11.6678767041885,-12.2559713097924,40.3060373811687,2.16974842527084,0.538058881746324,1.63932705166905,1.8866629209788,4.08630781801379,0.867773681286315,0.132667757666069,524.281981845543,1.43819328910962,NA,1.56020806063331,17.3921723144009
609,"DN14",2014,"thick","31",31195,"RIL_167","null",9.32121675358347,126.180204611162,18.2711285012228,0.036135958037012,277.390571949459,1.6653842524386,19.8744052798645,12.2370400021661,-12.3205950567697,37.8102216788758,1.3959924570911,0.494263880747711,0.911431989340132,2.37509596123673,3.76990075704785,1.75641552381061,0.132761973217674,314.711118582269,0.959025233022944,238.942247273436,2.46862114627546,20.4717199322964
610,"DN14",2014,"thick","31",31196,"RIL_118","null",16.4655113202987,170.168595535395,20.6900071708307,0.0548608840202083,301.503060974668,1.70360606020454,19.8474330182601,12.1651603735317,-12.035546624984,42.6361821315407,2.4679465477223,0.916857883686041,1.56394047355815,3.10959763860894,5.52076869404813,1.20078023344557,0.165989800770452,399.539943528169,0.476581730831154,260.136688557413,2.57651353212486,26.5643714003462
611,"DN14",2014,"thick","31",31197,"RIL_215","null",17.3872113396405,180.778669847468,22.2661747019196,0.0613114335064055,281.702137977584,1.65116497973432,19.8735502991973,12.3324060095305,-12.4685779157278,41.158309897726,2.41721252399237,0.805731284407828,1.62795837152063,2.97281886961105,5.23764355626762,1.19749330687299,0.152408994680966,542.7276236618,0.367180346206466,NA,1.40928471133834,19.6672527615805
