"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","number_plants_harvested","trait","data","trait_old"
2014,"density","JGI","rain_fed",400,198,205,"RIL_150","high_density",33,33175,3,"panicle_mass_per_plant",1.68,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_150","high_density",33,33175,3,"panicle_mass_per_m2",670.42,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_150","high_density",33,33175,3,"stem_mass_per_plant",0.93,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_150","high_density",33,33175,3,"stem_mass_per_m2",373.44,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_152","high_density",31,31185,3,"leaf_mass_per_plant",0.34,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_152","high_density",31,31185,3,"leaf_mass_per_m2",135.91,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_152","high_density",31,31185,3,"panicle_mass_per_plant",0.61,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_152","high_density",31,31185,3,"panicle_mass_per_m2",245.13,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_152","high_density",31,31185,3,"stem_mass_per_plant",1.16,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_152","high_density",31,31185,3,"stem_mass_per_m2",465.27,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_152","high_density",33,33031,3,"leaf_mass_per_plant",0.55,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_152","high_density",33,33031,3,"leaf_mass_per_m2",220.39,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_152","high_density",33,33031,3,"panicle_mass_per_plant",1.62,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_152","high_density",33,33031,3,"panicle_mass_per_m2",648.41,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_152","high_density",33,33031,3,"stem_mass_per_plant",1.95,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_152","high_density",33,33031,3,"stem_mass_per_m2",780.77,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_153","high_density",31,31168,3,"panicle_mass_per_plant",3.16,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_153","high_density",31,31168,3,"panicle_mass_per_m2",1263.99,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_153","high_density",31,31168,3,"stem_mass_per_plant",2.29,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_153","high_density",31,31168,3,"stem_mass_per_m2",916.76,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_153","high_density",33,33177,3,"leaf_mass_per_plant",0.48,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_153","high_density",33,33177,3,"leaf_mass_per_m2",190.67,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_153","high_density",33,33177,3,"panicle_mass_per_plant",2.46,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_153","high_density",33,33177,3,"panicle_mass_per_m2",984.36,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_153","high_density",33,33177,3,"stem_mass_per_plant",1.03,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_153","high_density",33,33177,3,"stem_mass_per_m2",410.08,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_154","high_density",31,31174,3,"leaf_mass_per_plant",0.32,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_154","high_density",31,31174,3,"leaf_mass_per_m2",128.76,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_154","high_density",31,31174,3,"panicle_mass_per_plant",1.04,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_154","high_density",31,31174,3,"panicle_mass_per_m2",417.27,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_154","high_density",31,31174,3,"stem_mass_per_plant",0.59,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_154","high_density",31,31174,3,"stem_mass_per_m2",237.77,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_154","high_density",33,33041,3,"leaf_mass_per_plant",0.32,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_154","high_density",33,33041,3,"leaf_mass_per_m2",129.81,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_154","high_density",33,33041,3,"panicle_mass_per_plant",0.89,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_154","high_density",33,33041,3,"panicle_mass_per_m2",355.64,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_154","high_density",33,33041,3,"stem_mass_per_plant",0.61,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_154","high_density",33,33041,3,"stem_mass_per_m2",243.16,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_156","high_density",31,31036,3,"leaf_mass_per_plant",0.60,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_156","high_density",31,31036,3,"leaf_mass_per_m2",241.93,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_156","high_density",31,31036,3,"panicle_mass_per_plant",1.23,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_156","high_density",31,31036,3,"panicle_mass_per_m2",493.93,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_156","high_density",31,31036,3,"stem_mass_per_plant",1.18,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_156","high_density",31,31036,3,"stem_mass_per_m2",473.05,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_156","high_density",33,33036,3,"leaf_mass_per_plant",0.66,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_156","high_density",33,33036,3,"leaf_mass_per_m2",262.24,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_156","high_density",33,33036,3,"panicle_mass_per_plant",1.10,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_156","high_density",33,33036,3,"panicle_mass_per_m2",439.49,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_156","high_density",33,33036,3,"stem_mass_per_plant",1.28,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_156","high_density",33,33036,3,"stem_mass_per_m2",510.36,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_157","high_density",31,31020,3,"panicle_mass_per_plant",2.69,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_157","high_density",31,31020,3,"panicle_mass_per_m2",1074.65,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_157","high_density",31,31020,3,"stem_mass_per_plant",0.88,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_157","high_density",31,31020,3,"stem_mass_per_m2",351.96,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_157","high_density",33,33136,3,"leaf_mass_per_plant",0.43,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_157","high_density",33,33136,3,"leaf_mass_per_m2",173.41,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_157","high_density",33,33136,3,"panicle_mass_per_plant",2.96,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_157","high_density",33,33136,3,"panicle_mass_per_m2",1183.28,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_157","high_density",33,33136,3,"stem_mass_per_plant",1.04,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_157","high_density",33,33136,3,"stem_mass_per_m2",415.87,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_158","high_density",31,31182,3,"leaf_mass_per_plant",0.38,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_158","high_density",31,31182,3,"leaf_mass_per_m2",152.67,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_158","high_density",31,31182,3,"panicle_mass_per_plant",1.14,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_158","high_density",31,31182,3,"panicle_mass_per_m2",456.96,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_158","high_density",31,31182,3,"stem_mass_per_plant",1.14,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_158","high_density",31,31182,3,"stem_mass_per_m2",457.67,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_158","high_density",33,33130,3,"leaf_mass_per_plant",0.69,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_158","high_density",33,33130,3,"leaf_mass_per_m2",275.65,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_158","high_density",33,33130,3,"panicle_mass_per_plant",3.04,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_158","high_density",33,33130,3,"panicle_mass_per_m2",1216.71,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_158","high_density",33,33130,3,"stem_mass_per_plant",1.80,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_158","high_density",33,33130,3,"stem_mass_per_m2",720.59,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_159","high_density",31,31145,3,"panicle_mass_per_plant",3.07,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_159","high_density",31,31145,3,"panicle_mass_per_m2",1226.20,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_159","high_density",31,31145,3,"stem_mass_per_plant",1.32,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_159","high_density",31,31145,3,"stem_mass_per_m2",528.96,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_159","high_density",33,33033,3,"leaf_mass_per_plant",0.77,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_159","high_density",33,33033,3,"leaf_mass_per_m2",308.31,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_159","high_density",33,33033,3,"panicle_mass_per_plant",2.54,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_159","high_density",33,33033,3,"panicle_mass_per_m2",1015.36,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_159","high_density",33,33033,3,"stem_mass_per_plant",1.36,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_159","high_density",33,33033,3,"stem_mass_per_m2",542.53,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_160","high_density",33,33147,3,"leaf_mass_per_plant",0.58,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_160","high_density",33,33147,3,"leaf_mass_per_m2",233.91,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_160","high_density",33,33147,3,"panicle_mass_per_plant",2.47,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_160","high_density",33,33147,3,"panicle_mass_per_m2",986.07,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_160","high_density",33,33147,3,"stem_mass_per_plant",1.15,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_160","high_density",33,33147,3,"stem_mass_per_m2",458.95,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_161","high_density",31,31134,3,"leaf_mass_per_plant",0.90,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_161","high_density",31,31134,3,"leaf_mass_per_m2",359.57,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_161","high_density",31,31134,3,"panicle_mass_per_plant",3.21,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_161","high_density",31,31134,3,"panicle_mass_per_m2",1284.24,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_161","high_density",31,31134,3,"stem_mass_per_plant",1.43,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_161","high_density",31,31134,3,"stem_mass_per_m2",572.03,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_161","high_density",33,33034,3,"leaf_mass_per_plant",0.31,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_161","high_density",33,33034,3,"leaf_mass_per_m2",122.71,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_161","high_density",33,33034,3,"panicle_mass_per_plant",0.16,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_161","high_density",33,33034,3,"panicle_mass_per_m2",63.91,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_161","high_density",33,33034,3,"stem_mass_per_plant",0.40,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_161","high_density",33,33034,3,"stem_mass_per_m2",158.41,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_162","high_density",31,31050,3,"leaf_mass_per_plant",0.25,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_162","high_density",31,31050,3,"leaf_mass_per_m2",100.23,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_162","high_density",31,31050,3,"panicle_mass_per_plant",0.25,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_162","high_density",31,31050,3,"panicle_mass_per_m2",100.17,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_162","high_density",31,31050,3,"stem_mass_per_plant",0.56,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_162","high_density",31,31050,3,"stem_mass_per_m2",224.23,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_162","high_density",33,33039,3,"leaf_mass_per_plant",0.44,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_162","high_density",33,33039,3,"leaf_mass_per_m2",174.79,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_162","high_density",33,33039,3,"panicle_mass_per_plant",0.37,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_162","high_density",33,33039,3,"panicle_mass_per_m2",147.59,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_162","high_density",33,33039,3,"stem_mass_per_plant",0.96,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_162","high_density",33,33039,3,"stem_mass_per_m2",382.22,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_163","high_density",31,31205,3,"leaf_mass_per_plant",0.71,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_163","high_density",31,31205,3,"leaf_mass_per_m2",283.11,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_163","high_density",31,31205,3,"panicle_mass_per_plant",1.81,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_163","high_density",31,31205,3,"panicle_mass_per_m2",725.32,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_163","high_density",31,31205,3,"stem_mass_per_plant",1.16,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_163","high_density",31,31205,3,"stem_mass_per_m2",462.20,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_163","high_density",33,33071,3,"leaf_mass_per_plant",0.55,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_163","high_density",33,33071,3,"leaf_mass_per_m2",221.41,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_163","high_density",33,33071,3,"panicle_mass_per_plant",1.33,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_163","high_density",33,33071,3,"panicle_mass_per_m2",531.22,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_163","high_density",33,33071,3,"stem_mass_per_plant",0.90,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_163","high_density",33,33071,3,"stem_mass_per_m2",359.28,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_164","high_density",31,31062,3,"leaf_mass_per_plant",0.16,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_164","high_density",31,31062,3,"leaf_mass_per_m2",65.85,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_164","high_density",31,31062,3,"stem_mass_per_plant",0.48,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_164","high_density",31,31062,3,"stem_mass_per_m2",191.91,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_164","high_density",33,33163,3,"leaf_mass_per_plant",0.28,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_164","high_density",33,33163,3,"leaf_mass_per_m2",111.37,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_164","high_density",33,33163,3,"panicle_mass_per_plant",1.51,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_164","high_density",33,33163,3,"panicle_mass_per_m2",603.32,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_164","high_density",33,33163,3,"stem_mass_per_plant",0.65,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_164","high_density",33,33163,3,"stem_mass_per_m2",261.88,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_167","high_density",31,31195,3,"leaf_mass_per_plant",0.47,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_167","high_density",31,31195,3,"leaf_mass_per_m2",188.29,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_167","high_density",31,31195,3,"panicle_mass_per_plant",2.53,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_167","high_density",31,31195,3,"panicle_mass_per_m2",1012.01,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_167","high_density",31,31195,3,"stem_mass_per_plant",0.91,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_167","high_density",31,31195,3,"stem_mass_per_m2",362.85,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_167","high_density",33,33148,3,"leaf_mass_per_plant",0.59,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_167","high_density",33,33148,3,"leaf_mass_per_m2",236.97,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_167","high_density",33,33148,3,"panicle_mass_per_plant",2.59,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_167","high_density",33,33148,3,"panicle_mass_per_m2",1037.50,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_167","high_density",33,33148,3,"stem_mass_per_plant",0.94,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_167","high_density",33,33148,3,"stem_mass_per_m2",377.65,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_168","high_density",31,31128,3,"panicle_mass_per_plant",0.96,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_168","high_density",31,31128,3,"panicle_mass_per_m2",384.41,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_168","high_density",31,31128,3,"stem_mass_per_plant",0.92,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_168","high_density",31,31128,3,"stem_mass_per_m2",367.12,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_168","high_density",33,33052,3,"leaf_mass_per_plant",0.74,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_168","high_density",33,33052,3,"leaf_mass_per_m2",295.32,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_168","high_density",33,33052,3,"panicle_mass_per_plant",2.70,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_168","high_density",33,33052,3,"panicle_mass_per_m2",1081.76,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_168","high_density",33,33052,3,"stem_mass_per_plant",1.46,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_168","high_density",33,33052,3,"stem_mass_per_m2",585.15,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_169","high_density",31,31075,3,"leaf_mass_per_plant",0.41,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_169","high_density",31,31075,3,"leaf_mass_per_m2",165.27,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_169","high_density",31,31075,3,"panicle_mass_per_plant",2.41,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_169","high_density",31,31075,3,"panicle_mass_per_m2",963.27,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_169","high_density",31,31075,3,"stem_mass_per_plant",0.95,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_169","high_density",31,31075,3,"stem_mass_per_m2",380.32,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_169","high_density",33,33209,3,"leaf_mass_per_plant",0.44,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_169","high_density",33,33209,3,"leaf_mass_per_m2",177.81,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_169","high_density",33,33209,3,"panicle_mass_per_plant",2.43,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_169","high_density",33,33209,3,"panicle_mass_per_m2",972.85,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_169","high_density",33,33209,3,"stem_mass_per_plant",0.81,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_169","high_density",33,33209,3,"stem_mass_per_m2",322.60,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_170","high_density",31,31091,3,"panicle_mass_per_plant",3.75,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_170","high_density",31,31091,3,"panicle_mass_per_m2",1501.41,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_170","high_density",31,31091,3,"stem_mass_per_plant",2.60,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_170","high_density",31,31091,3,"stem_mass_per_m2",1041.44,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_170","high_density",33,33120,3,"leaf_mass_per_plant",0.96,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_170","high_density",33,33120,3,"leaf_mass_per_m2",385.07,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_170","high_density",33,33120,3,"panicle_mass_per_plant",3.65,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_170","high_density",33,33120,3,"panicle_mass_per_m2",1458.20,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_170","high_density",33,33120,3,"stem_mass_per_plant",2.56,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_170","high_density",33,33120,3,"stem_mass_per_m2",1022.68,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_171","high_density",31,31058,3,"panicle_mass_per_plant",1.97,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_171","high_density",31,31058,3,"panicle_mass_per_m2",787.59,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_171","high_density",31,31058,3,"stem_mass_per_plant",0.91,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_171","high_density",31,31058,3,"stem_mass_per_m2",363.03,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_171","high_density",33,33073,3,"leaf_mass_per_plant",0.82,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_171","high_density",33,33073,3,"leaf_mass_per_m2",326.39,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_171","high_density",33,33073,3,"panicle_mass_per_plant",2.63,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_171","high_density",33,33073,3,"panicle_mass_per_m2",1051.31,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_171","high_density",33,33073,3,"stem_mass_per_plant",1.32,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_171","high_density",33,33073,3,"stem_mass_per_m2",529.72,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_172","high_density",31,31163,3,"leaf_mass_per_plant",0.38,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_172","high_density",31,31163,3,"leaf_mass_per_m2",151.59,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_172","high_density",31,31163,3,"panicle_mass_per_plant",1.18,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",400,198,205,"RIL_172","high_density",31,31163,3,"panicle_mass_per_m2",471.85,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_172","high_density",31,31163,3,"stem_mass_per_plant",0.88,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_172","high_density",31,31163,3,"stem_mass_per_m2",351.15,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_172","high_density",33,33049,3,"leaf_mass_per_plant",0.46,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",400,198,205,"RIL_172","high_density",33,33049,3,"leaf_mass_per_m2",185.67,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",400,198,205,"RIL_172","high_density",33,33049,3,"panicle_mass_per_plant",2.01,"panicle_mass_per_pl"
