"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","DOY","DAS","trait","measurement_number","flag","data"
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31015,182,59,"Height1",7,0,19
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31015,190,67,"Height1",8,2,13
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31015,142,19,"Height2",1,0,2
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31015,148,25,"Height2",2,0,3
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31015,154,31,"Height2",3,0,5
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31015,161,38,"Height2",4,1,19
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31015,168,45,"Height2",5,0,16
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31015,175,52,"Height2",6,0,20
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31015,182,59,"Height2",7,2,15
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31015,190,67,"Height2",8,2,12
2013,"Density","JGI","rain_fed",400,123,134,"RIL_078","high_density",31,31016,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_078","high_density",31,31016,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_078","high_density",31,31016,142,19,"Height1",1,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_078","high_density",31,31016,148,25,"Height1",2,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_078","high_density",31,31016,154,31,"Height1",3,0,14
2013,"Density","JGI","rain_fed",400,123,134,"RIL_078","high_density",31,31016,161,38,"Height1",4,0,20
2013,"Density","JGI","rain_fed",400,123,134,"RIL_078","high_density",31,31016,168,45,"Height1",5,0,26
2013,"Density","JGI","rain_fed",400,123,134,"RIL_078","high_density",31,31016,175,52,"Height1",6,0,33
2013,"Density","JGI","rain_fed",400,123,134,"RIL_078","high_density",31,31016,182,59,"Height1",7,1,35
2013,"Density","JGI","rain_fed",400,123,134,"RIL_078","high_density",31,31016,190,67,"Height1",8,0,24
2013,"Density","JGI","rain_fed",400,123,134,"RIL_078","high_density",31,31016,142,19,"Height2",1,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_078","high_density",31,31016,148,25,"Height2",2,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_078","high_density",31,31016,154,31,"Height2",3,0,10
2013,"Density","JGI","rain_fed",400,123,134,"RIL_078","high_density",31,31016,161,38,"Height2",4,0,19
2013,"Density","JGI","rain_fed",400,123,134,"RIL_078","high_density",31,31016,168,45,"Height2",5,0,27
2013,"Density","JGI","rain_fed",400,123,134,"RIL_078","high_density",31,31016,175,52,"Height2",6,1,34
2013,"Density","JGI","rain_fed",400,123,134,"RIL_078","high_density",31,31016,182,59,"Height2",7,0,30
2013,"Density","JGI","rain_fed",400,123,134,"RIL_078","high_density",31,31016,190,67,"Height2",8,0,25
2013,"Density","JGI","rain_fed",400,123,134,"RIL_200","high_density",31,31017,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_200","high_density",31,31017,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_200","high_density",31,31017,142,19,"Height1",1,0,5
2013,"Density","JGI","rain_fed",400,123,134,"RIL_200","high_density",31,31017,148,25,"Height1",2,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_200","high_density",31,31017,154,31,"Height1",3,0,8
2013,"Density","JGI","rain_fed",400,123,134,"RIL_200","high_density",31,31017,161,38,"Height1",4,0,12
2013,"Density","JGI","rain_fed",400,123,134,"RIL_200","high_density",31,31017,168,45,"Height1",5,0,24
2013,"Density","JGI","rain_fed",400,123,134,"RIL_200","high_density",31,31017,175,52,"Height1",6,0,36
2013,"Density","JGI","rain_fed",400,123,134,"RIL_200","high_density",31,31017,182,59,"Height1",7,0,47
2013,"Density","JGI","rain_fed",400,123,134,"RIL_200","high_density",31,31017,190,67,"Height1",8,0,40
2013,"Density","JGI","rain_fed",400,123,134,"RIL_200","high_density",31,31017,142,19,"Height2",1,0,5
2013,"Density","JGI","rain_fed",400,123,134,"RIL_200","high_density",31,31017,148,25,"Height2",2,0,5
2013,"Density","JGI","rain_fed",400,123,134,"RIL_200","high_density",31,31017,154,31,"Height2",3,0,7
2013,"Density","JGI","rain_fed",400,123,134,"RIL_200","high_density",31,31017,161,38,"Height2",4,0,16
2013,"Density","JGI","rain_fed",400,123,134,"RIL_200","high_density",31,31017,168,45,"Height2",5,0,22
2013,"Density","JGI","rain_fed",400,123,134,"RIL_200","high_density",31,31017,175,52,"Height2",6,0,38
2013,"Density","JGI","rain_fed",400,123,134,"RIL_200","high_density",31,31017,182,59,"Height2",7,2,36
2013,"Density","JGI","rain_fed",400,123,134,"RIL_200","high_density",31,31017,190,67,"Height2",8,0,40
2013,"Density","JGI","rain_fed",400,123,134,"RIL_036","high_density",31,31018,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_036","high_density",31,31018,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_036","high_density",31,31018,142,19,"Height1",1,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_036","high_density",31,31018,148,25,"Height1",2,0,7
2013,"Density","JGI","rain_fed",400,123,134,"RIL_036","high_density",31,31018,154,31,"Height1",3,0,13
2013,"Density","JGI","rain_fed",400,123,134,"RIL_036","high_density",31,31018,161,38,"Height1",4,1,22
2013,"Density","JGI","rain_fed",400,123,134,"RIL_036","high_density",31,31018,168,45,"Height1",5,0,29
2013,"Density","JGI","rain_fed",400,123,134,"RIL_036","high_density",31,31018,175,52,"Height1",6,0,34
2013,"Density","JGI","rain_fed",400,123,134,"RIL_036","high_density",31,31018,182,59,"Height1",7,0,37
2013,"Density","JGI","rain_fed",400,123,134,"RIL_036","high_density",31,31018,190,67,"Height1",8,2,29
2013,"Density","JGI","rain_fed",400,123,134,"RIL_036","high_density",31,31018,142,19,"Height2",1,0,7
2013,"Density","JGI","rain_fed",400,123,134,"RIL_036","high_density",31,31018,148,25,"Height2",2,1,11
2013,"Density","JGI","rain_fed",400,123,134,"RIL_036","high_density",31,31018,154,31,"Height2",3,0,11
2013,"Density","JGI","rain_fed",400,123,134,"RIL_036","high_density",31,31018,161,38,"Height2",4,1,22
2013,"Density","JGI","rain_fed",400,123,134,"RIL_036","high_density",31,31018,168,45,"Height2",5,2,22
2013,"Density","JGI","rain_fed",400,123,134,"RIL_036","high_density",31,31018,175,52,"Height2",6,0,34
2013,"Density","JGI","rain_fed",400,123,134,"RIL_036","high_density",31,31018,182,59,"Height2",7,0,34
2013,"Density","JGI","rain_fed",400,123,134,"RIL_036","high_density",31,31018,190,67,"Height2",8,2,30
2013,"Density","JGI","rain_fed",400,123,134,"RIL_070","high_density",31,31019,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_070","high_density",31,31019,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_070","high_density",31,31019,142,19,"Height1",1,0,2
2013,"Density","JGI","rain_fed",400,123,134,"RIL_070","high_density",31,31019,148,25,"Height1",2,0,3
2013,"Density","JGI","rain_fed",400,123,134,"RIL_070","high_density",31,31019,154,31,"Height1",3,0,8
2013,"Density","JGI","rain_fed",400,123,134,"RIL_070","high_density",31,31019,161,38,"Height1",4,0,13
2013,"Density","JGI","rain_fed",400,123,134,"RIL_070","high_density",31,31019,168,45,"Height1",5,0,25
2013,"Density","JGI","rain_fed",400,123,134,"RIL_070","high_density",31,31019,175,52,"Height1",6,0,26
2013,"Density","JGI","rain_fed",400,123,134,"RIL_070","high_density",31,31019,182,59,"Height1",7,0,28
2013,"Density","JGI","rain_fed",400,123,134,"RIL_070","high_density",31,31019,190,67,"Height1",8,0,21
2013,"Density","JGI","rain_fed",400,123,134,"RIL_070","high_density",31,31019,142,19,"Height2",1,0,3
2013,"Density","JGI","rain_fed",400,123,134,"RIL_070","high_density",31,31019,148,25,"Height2",2,0,4
2013,"Density","JGI","rain_fed",400,123,134,"RIL_070","high_density",31,31019,154,31,"Height2",3,0,4
2013,"Density","JGI","rain_fed",400,123,134,"RIL_070","high_density",31,31019,161,38,"Height2",4,0,11
2013,"Density","JGI","rain_fed",400,123,134,"RIL_070","high_density",31,31019,168,45,"Height2",5,0,22
2013,"Density","JGI","rain_fed",400,123,134,"RIL_070","high_density",31,31019,175,52,"Height2",6,1,32
2013,"Density","JGI","rain_fed",400,123,134,"RIL_070","high_density",31,31019,182,59,"Height2",7,0,28
2013,"Density","JGI","rain_fed",400,123,134,"RIL_070","high_density",31,31019,190,67,"Height2",8,0,27
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31020,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31020,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31020,142,19,"Height1",1,0,4
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31020,148,25,"Height1",2,0,3
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31020,154,31,"Height1",3,0,6
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31020,161,38,"Height1",4,1,17
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31020,168,45,"Height1",5,1,23
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31020,175,52,"Height1",6,2,13
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31020,182,59,"Height1",7,0,19
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31020,190,67,"Height1",8,0,17
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31020,142,19,"Height2",1,0,4
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31020,148,25,"Height2",2,0,5
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31020,154,31,"Height2",3,0,6
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31020,161,38,"Height2",4,0,13
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31020,168,45,"Height2",5,0,18
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31020,175,52,"Height2",6,0,22
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31020,182,59,"Height2",7,2,14
2013,"Density","JGI","rain_fed",400,123,134,"A10","high_density",31,31020,190,67,"Height2",8,2,16
2013,"Density","JGI","rain_fed",400,123,134,"RIL_062","high_density",31,31021,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_062","high_density",31,31021,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_062","high_density",31,31021,142,19,"Height1",1,0,5
2013,"Density","JGI","rain_fed",400,123,134,"RIL_062","high_density",31,31021,148,25,"Height1",2,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_062","high_density",31,31021,154,31,"Height1",3,0,13
2013,"Density","JGI","rain_fed",400,123,134,"RIL_062","high_density",31,31021,161,38,"Height1",4,0,19
2013,"Density","JGI","rain_fed",400,123,134,"RIL_062","high_density",31,31021,168,45,"Height1",5,0,26
2013,"Density","JGI","rain_fed",400,123,134,"RIL_062","high_density",31,31021,175,52,"Height1",6,0,35
2013,"Density","JGI","rain_fed",400,123,134,"RIL_062","high_density",31,31021,182,59,"Height1",7,0,43
2013,"Density","JGI","rain_fed",400,123,134,"RIL_062","high_density",31,31021,190,67,"Height1",8,2,43
2013,"Density","JGI","rain_fed",400,123,134,"RIL_062","high_density",31,31021,142,19,"Height2",1,0,8
2013,"Density","JGI","rain_fed",400,123,134,"RIL_062","high_density",31,31021,148,25,"Height2",2,0,8
2013,"Density","JGI","rain_fed",400,123,134,"RIL_062","high_density",31,31021,154,31,"Height2",3,0,12
2013,"Density","JGI","rain_fed",400,123,134,"RIL_062","high_density",31,31021,161,38,"Height2",4,0,19
2013,"Density","JGI","rain_fed",400,123,134,"RIL_062","high_density",31,31021,168,45,"Height2",5,0,28
2013,"Density","JGI","rain_fed",400,123,134,"RIL_062","high_density",31,31021,175,52,"Height2",6,1,44
2013,"Density","JGI","rain_fed",400,123,134,"RIL_062","high_density",31,31021,182,59,"Height2",7,2,30
2013,"Density","JGI","rain_fed",400,123,134,"RIL_062","high_density",31,31021,190,67,"Height2",8,0,44
2013,"Density","JGI","rain_fed",400,123,134,"RIL_015","high_density",31,31022,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_015","high_density",31,31022,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_015","high_density",31,31022,142,19,"Height1",1,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_015","high_density",31,31022,148,25,"Height1",2,0,10
2013,"Density","JGI","rain_fed",400,123,134,"RIL_015","high_density",31,31022,154,31,"Height1",3,1,17
2013,"Density","JGI","rain_fed",400,123,134,"RIL_015","high_density",31,31022,161,38,"Height1",4,0,23
2013,"Density","JGI","rain_fed",400,123,134,"RIL_015","high_density",31,31022,168,45,"Height1",5,0,28
2013,"Density","JGI","rain_fed",400,123,134,"RIL_015","high_density",31,31022,175,52,"Height1",6,0,25
2013,"Density","JGI","rain_fed",400,123,134,"RIL_015","high_density",31,31022,182,59,"Height1",7,0,31
2013,"Density","JGI","rain_fed",400,123,134,"RIL_015","high_density",31,31022,190,67,"Height1",8,0,24
2013,"Density","JGI","rain_fed",400,123,134,"RIL_015","high_density",31,31022,142,19,"Height2",1,0,8
2013,"Density","JGI","rain_fed",400,123,134,"RIL_015","high_density",31,31022,148,25,"Height2",2,0,10
2013,"Density","JGI","rain_fed",400,123,134,"RIL_015","high_density",31,31022,154,31,"Height2",3,0,15
2013,"Density","JGI","rain_fed",400,123,134,"RIL_015","high_density",31,31022,161,38,"Height2",4,1,25
2013,"Density","JGI","rain_fed",400,123,134,"RIL_015","high_density",31,31022,168,45,"Height2",5,0,28
2013,"Density","JGI","rain_fed",400,123,134,"RIL_015","high_density",31,31022,175,52,"Height2",6,1,33
2013,"Density","JGI","rain_fed",400,123,134,"RIL_015","high_density",31,31022,182,59,"Height2",7,2,18
2013,"Density","JGI","rain_fed",400,123,134,"RIL_015","high_density",31,31022,190,67,"Height2",8,0,27
2013,"Density","JGI","rain_fed",400,123,134,"RIL_054","high_density",31,31023,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_054","high_density",31,31023,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_054","high_density",31,31023,142,19,"Height1",1,0,4
2013,"Density","JGI","rain_fed",400,123,134,"RIL_054","high_density",31,31023,148,25,"Height1",2,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_054","high_density",31,31023,154,31,"Height1",3,0,11
2013,"Density","JGI","rain_fed",400,123,134,"RIL_054","high_density",31,31023,161,38,"Height1",4,0,16
2013,"Density","JGI","rain_fed",400,123,134,"RIL_054","high_density",31,31023,168,45,"Height1",5,0,25
2013,"Density","JGI","rain_fed",400,123,134,"RIL_054","high_density",31,31023,175,52,"Height1",6,0,27
2013,"Density","JGI","rain_fed",400,123,134,"RIL_054","high_density",31,31023,182,59,"Height1",7,0,32
2013,"Density","JGI","rain_fed",400,123,134,"RIL_054","high_density",31,31023,190,67,"Height1",8,0,27
2013,"Density","JGI","rain_fed",400,123,134,"RIL_054","high_density",31,31023,142,19,"Height2",1,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_054","high_density",31,31023,148,25,"Height2",2,0,6
2013,"Density","JGI","rain_fed",400,123,134,"RIL_054","high_density",31,31023,154,31,"Height2",3,0,10
2013,"Density","JGI","rain_fed",400,123,134,"RIL_054","high_density",31,31023,161,38,"Height2",4,0,18
2013,"Density","JGI","rain_fed",400,123,134,"RIL_054","high_density",31,31023,168,45,"Height2",5,0,22
2013,"Density","JGI","rain_fed",400,123,134,"RIL_054","high_density",31,31023,175,52,"Height2",6,0,35
2013,"Density","JGI","rain_fed",400,123,134,"RIL_054","high_density",31,31023,182,59,"Height2",7,2,20
2013,"Density","JGI","rain_fed",400,123,134,"RIL_054","high_density",31,31023,190,67,"Height2",8,1,47
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31024,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31024,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31024,142,19,"Height1",1,0,4
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31024,148,25,"Height1",2,1,7
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31024,154,31,"Height1",3,0,10
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31024,161,38,"Height1",4,1,20
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31024,168,45,"Height1",5,0,26
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31024,175,52,"Height1",6,0,36
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31024,182,59,"Height1",7,0,49
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31024,190,67,"Height1",8,2,41
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31024,142,19,"Height2",1,0,5
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31024,148,25,"Height2",2,0,5
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31024,154,31,"Height2",3,0,6
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31024,161,38,"Height2",4,0,18
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31024,168,45,"Height2",5,0,27
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31024,175,52,"Height2",6,0,42
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31024,182,59,"Height2",7,2,27
2013,"Density","JGI","rain_fed",400,123,134,"B100","high_density",31,31024,190,67,"Height2",8,2,39
2013,"Density","JGI","rain_fed",400,123,134,"RIL_047","high_density",31,31025,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_047","high_density",31,31025,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",400,123,134,"RIL_047","high_density",31,31025,142,19,"Height1",1,0,10
2013,"Density","JGI","rain_fed",400,123,134,"RIL_047","high_density",31,31025,148,25,"Height1",2,0,12
2013,"Density","JGI","rain_fed",400,123,134,"RIL_047","high_density",31,31025,154,31,"Height1",3,0,19
2013,"Density","JGI","rain_fed",400,123,134,"RIL_047","high_density",31,31025,161,38,"Height1",4,0,25
2013,"Density","JGI","rain_fed",400,123,134,"RIL_047","high_density",31,31025,168,45,"Height1",5,0,26
