"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","date","number_plants_harvested","trait","rep","flag","data"
2014,"density","JGI","rain_fed",36,198,205,"RIL_188","low_density",32,32006,41909,3,"branch_number_per_plant_sqrt",3,".",3.317
2014,"density","JGI","rain_fed",36,198,205,"RIL_183","low_density",32,32007,41909,3,"branch_number_per_plant_sqrt",1,".",4.243
2014,"density","JGI","rain_fed",36,198,205,"RIL_183","low_density",32,32007,41909,3,"branch_number_per_plant_sqrt",2,".",2.646
2014,"density","JGI","rain_fed",36,198,205,"RIL_183","low_density",32,32007,41909,3,"branch_number_per_plant_sqrt",3,".",2.449
2014,"density","JGI","rain_fed",36,198,205,"RIL_039","low_density",32,32010,41909,3,"branch_number_per_plant_sqrt",1,".",3.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_039","low_density",32,32010,41909,3,"branch_number_per_plant_sqrt",2,".",3.873
2014,"density","JGI","rain_fed",36,198,205,"RIL_039","low_density",32,32010,41909,3,"branch_number_per_plant_sqrt",3,".",3.606
2014,"density","JGI","rain_fed",36,198,205,"RIL_123","low_density",32,32011,41909,3,"branch_number_per_plant_sqrt",1,".",4.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_123","low_density",32,32011,41909,3,"branch_number_per_plant_sqrt",2,".",3.317
2014,"density","JGI","rain_fed",36,198,205,"RIL_123","low_density",32,32011,41909,3,"branch_number_per_plant_sqrt",3,".",3.317
2014,"density","JGI","rain_fed",36,198,205,"RIL_139","low_density",32,32013,41909,3,"branch_number_per_plant_sqrt",1,".",4.796
2014,"density","JGI","rain_fed",36,198,205,"RIL_139","low_density",32,32013,41909,3,"branch_number_per_plant_sqrt",2,".",2.828
2014,"density","JGI","rain_fed",36,198,205,"RIL_139","low_density",32,32013,41909,3,"branch_number_per_plant_sqrt",3,".",2.646
2014,"density","JGI","rain_fed",36,198,205,"RIL_086","low_density",32,32014,41909,3,"branch_number_per_plant_sqrt",1,".",2.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_086","low_density",32,32014,41909,3,"branch_number_per_plant_sqrt",2,".",2.828
2014,"density","JGI","rain_fed",36,198,205,"RIL_086","low_density",32,32014,41909,3,"branch_number_per_plant_sqrt",3,".",3.162
2014,"density","JGI","rain_fed",36,198,205,"RIL_148","low_density",32,32015,41909,3,"branch_number_per_plant_sqrt",1,".",2.828
2014,"density","JGI","rain_fed",36,198,205,"RIL_148","low_density",32,32015,41909,3,"branch_number_per_plant_sqrt",2,".",4.583
2014,"density","JGI","rain_fed",36,198,205,"RIL_148","low_density",32,32015,41909,3,"branch_number_per_plant_sqrt",3,".",2.828
2014,"density","JGI","rain_fed",36,198,205,"RIL_002","low_density",32,32017,41909,3,"branch_number_per_plant_sqrt",1,".",4.359
2014,"density","JGI","rain_fed",36,198,205,"RIL_002","low_density",32,32017,41909,3,"branch_number_per_plant_sqrt",2,".",4.583
2014,"density","JGI","rain_fed",36,198,205,"RIL_002","low_density",32,32017,41909,3,"branch_number_per_plant_sqrt",3,".",4.123
2014,"density","JGI","rain_fed",36,198,205,"RIL_040","low_density",32,32018,41909,3,"branch_number_per_plant_sqrt",1,".",2.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_040","low_density",32,32018,41909,3,"branch_number_per_plant_sqrt",2,".",3.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_040","low_density",32,32018,41909,3,"branch_number_per_plant_sqrt",3,".",2.646
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32021,41909,3,"branch_number_per_plant_sqrt",1,".",2.646
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32021,41909,3,"branch_number_per_plant_sqrt",2,".",1.000
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32021,41909,3,"branch_number_per_plant_sqrt",3,".",1.414
2014,"density","JGI","rain_fed",36,198,205,"RIL_102","low_density",32,32022,41909,3,"branch_number_per_plant_sqrt",1,".",3.464
2014,"density","JGI","rain_fed",36,198,205,"RIL_102","low_density",32,32022,41909,3,"branch_number_per_plant_sqrt",2,".",4.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_102","low_density",32,32022,41909,3,"branch_number_per_plant_sqrt",3,".",4.243
2014,"density","JGI","rain_fed",36,198,205,"RIL_050","low_density",32,32023,41909,3,"branch_number_per_plant_sqrt",1,".",3.317
2014,"density","JGI","rain_fed",36,198,205,"RIL_050","low_density",32,32023,41909,3,"branch_number_per_plant_sqrt",2,".",3.317
2014,"density","JGI","rain_fed",36,198,205,"RIL_050","low_density",32,32023,41909,3,"branch_number_per_plant_sqrt",3,".",3.742
2014,"density","JGI","rain_fed",36,198,205,"RIL_017","low_density",32,32024,41909,3,"branch_number_per_plant_sqrt",1,".",3.162
2014,"density","JGI","rain_fed",36,198,205,"RIL_017","low_density",32,32024,41909,3,"branch_number_per_plant_sqrt",2,".",3.162
2014,"density","JGI","rain_fed",36,198,205,"RIL_017","low_density",32,32024,41909,3,"branch_number_per_plant_sqrt",3,".",2.646
2014,"density","JGI","rain_fed",36,198,205,"RIL_051","low_density",32,32025,41909,3,"branch_number_per_plant_sqrt",1,".",2.828
2014,"density","JGI","rain_fed",36,198,205,"RIL_051","low_density",32,32025,41909,3,"branch_number_per_plant_sqrt",2,".",2.646
2014,"density","JGI","rain_fed",36,198,205,"RIL_051","low_density",32,32025,41909,3,"branch_number_per_plant_sqrt",3,".",3.606
2014,"density","JGI","rain_fed",36,198,205,"RIL_074","low_density",32,32026,41909,3,"branch_number_per_plant_sqrt",1,".",3.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_074","low_density",32,32026,41909,3,"branch_number_per_plant_sqrt",2,".",3.464
2014,"density","JGI","rain_fed",36,198,205,"RIL_074","low_density",32,32026,41909,3,"branch_number_per_plant_sqrt",3,".",2.646
2014,"density","JGI","rain_fed",36,198,205,"RIL_001","low_density",32,32027,41909,3,"branch_number_per_plant_sqrt",1,".",5.385
2014,"density","JGI","rain_fed",36,198,205,"RIL_001","low_density",32,32027,41909,3,"branch_number_per_plant_sqrt",2,".",5.745
2014,"density","JGI","rain_fed",36,198,205,"RIL_001","low_density",32,32027,41909,3,"branch_number_per_plant_sqrt",3,".",5.568
2014,"density","JGI","rain_fed",36,198,205,"RIL_136","low_density",32,32028,41912,3,"branch_number_per_plant_sqrt",1,".",4.472
2014,"density","JGI","rain_fed",36,198,205,"RIL_136","low_density",32,32028,41912,3,"branch_number_per_plant_sqrt",2,".",9.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_136","low_density",32,32028,41912,3,"branch_number_per_plant_sqrt",3,".",7.483
2014,"density","JGI","rain_fed",36,198,205,"RIL_213","low_density",32,32029,41912,3,"branch_number_per_plant_sqrt",1,".",1.414
2014,"density","JGI","rain_fed",36,198,205,"RIL_213","low_density",32,32029,41912,3,"branch_number_per_plant_sqrt",2,".",0.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_213","low_density",32,32029,41912,3,"branch_number_per_plant_sqrt",3,".",1.732
2014,"density","JGI","rain_fed",36,198,205,"RIL_047","low_density",32,32030,41912,3,"branch_number_per_plant_sqrt",1,".",4.583
2014,"density","JGI","rain_fed",36,198,205,"RIL_047","low_density",32,32030,41912,3,"branch_number_per_plant_sqrt",2,".",5.099
2014,"density","JGI","rain_fed",36,198,205,"RIL_047","low_density",32,32030,41912,3,"branch_number_per_plant_sqrt",3,".",5.745
2014,"density","JGI","rain_fed",36,198,205,"RIL_016","low_density",32,32031,41912,3,"branch_number_per_plant_sqrt",1,".",4.123
2014,"density","JGI","rain_fed",36,198,205,"RIL_016","low_density",32,32031,41912,3,"branch_number_per_plant_sqrt",2,".",5.099
2014,"density","JGI","rain_fed",36,198,205,"RIL_016","low_density",32,32031,41912,3,"branch_number_per_plant_sqrt",3,".",4.472
2014,"density","JGI","rain_fed",36,198,205,"RIL_221","low_density",32,32033,41912,3,"branch_number_per_plant_sqrt",1,".",7.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_221","low_density",32,32033,41912,3,"branch_number_per_plant_sqrt",2,".",7.810
2014,"density","JGI","rain_fed",36,198,205,"RIL_221","low_density",32,32033,41912,3,"branch_number_per_plant_sqrt",3,".",7.348
2014,"density","JGI","rain_fed",36,198,205,"RIL_089","low_density",32,32034,41912,3,"branch_number_per_plant_sqrt",1,".",2.236
2014,"density","JGI","rain_fed",36,198,205,"RIL_089","low_density",32,32034,41912,3,"branch_number_per_plant_sqrt",2,".",2.449
2014,"density","JGI","rain_fed",36,198,205,"RIL_089","low_density",32,32034,41912,3,"branch_number_per_plant_sqrt",3,".",2.449
2014,"density","JGI","rain_fed",36,198,205,"RIL_140","low_density",32,32035,41912,3,"branch_number_per_plant_sqrt",1,".",3.317
2014,"density","JGI","rain_fed",36,198,205,"RIL_140","low_density",32,32035,41912,3,"branch_number_per_plant_sqrt",2,".",3.742
2014,"density","JGI","rain_fed",36,198,205,"RIL_140","low_density",32,32035,41912,3,"branch_number_per_plant_sqrt",3,".",4.123
2014,"density","JGI","rain_fed",36,198,205,"RIL_156","low_density",32,32036,41912,3,"branch_number_per_plant_sqrt",1,".",4.796
2014,"density","JGI","rain_fed",36,198,205,"RIL_156","low_density",32,32036,41912,3,"branch_number_per_plant_sqrt",2,".",3.606
2014,"density","JGI","rain_fed",36,198,205,"RIL_156","low_density",32,32036,41912,3,"branch_number_per_plant_sqrt",3,".",4.583
2014,"density","JGI","rain_fed",36,198,205,"RIL_189","low_density",32,32037,41912,3,"branch_number_per_plant_sqrt",1,".",4.243
2014,"density","JGI","rain_fed",36,198,205,"RIL_189","low_density",32,32037,41912,3,"branch_number_per_plant_sqrt",2,".",3.742
2014,"density","JGI","rain_fed",36,198,205,"RIL_189","low_density",32,32037,41912,3,"branch_number_per_plant_sqrt",3,".",3.742
2014,"density","JGI","rain_fed",36,198,205,"RIL_135","low_density",32,32038,41912,3,"branch_number_per_plant_sqrt",1,".",4.796
2014,"density","JGI","rain_fed",36,198,205,"RIL_135","low_density",32,32038,41912,3,"branch_number_per_plant_sqrt",2,".",4.123
2014,"density","JGI","rain_fed",36,198,205,"RIL_135","low_density",32,32038,41912,3,"branch_number_per_plant_sqrt",3,".",5.292
2014,"density","JGI","rain_fed",36,198,205,"RIL_062","low_density",32,32039,41912,3,"branch_number_per_plant_sqrt",1,".",3.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_062","low_density",32,32039,41912,3,"branch_number_per_plant_sqrt",2,".",3.317
2014,"density","JGI","rain_fed",36,198,205,"RIL_062","low_density",32,32039,41912,3,"branch_number_per_plant_sqrt",3,".",3.464
2014,"density","JGI","rain_fed",36,198,205,"RIL_044","low_density",32,32040,41912,3,"branch_number_per_plant_sqrt",1,".",2.828
2014,"density","JGI","rain_fed",36,198,205,"RIL_044","low_density",32,32040,41912,3,"branch_number_per_plant_sqrt",2,".",2.449
2014,"density","JGI","rain_fed",36,198,205,"RIL_044","low_density",32,32040,41912,3,"branch_number_per_plant_sqrt",3,".",2.828
2014,"density","JGI","rain_fed",36,198,205,"RIL_150","low_density",32,32041,41912,3,"branch_number_per_plant_sqrt",1,".",4.583
2014,"density","JGI","rain_fed",36,198,205,"RIL_150","low_density",32,32041,41912,3,"branch_number_per_plant_sqrt",2,".",3.873
2014,"density","JGI","rain_fed",36,198,205,"RIL_150","low_density",32,32041,41912,3,"branch_number_per_plant_sqrt",3,".",3.162
2014,"density","JGI","rain_fed",36,198,205,"RIL_007","low_density",32,32042,41912,3,"branch_number_per_plant_sqrt",1,".",4.243
2014,"density","JGI","rain_fed",36,198,205,"RIL_007","low_density",32,32042,41912,3,"branch_number_per_plant_sqrt",2,".",4.123
2014,"density","JGI","rain_fed",36,198,205,"RIL_007","low_density",32,32042,41912,3,"branch_number_per_plant_sqrt",3,".",5.568
2014,"density","JGI","rain_fed",36,198,205,"RIL_076","low_density",32,32043,41912,3,"branch_number_per_plant_sqrt",1,".",5.099
2014,"density","JGI","rain_fed",36,198,205,"RIL_076","low_density",32,32043,41912,3,"branch_number_per_plant_sqrt",2,".",4.243
2014,"density","JGI","rain_fed",36,198,205,"RIL_076","low_density",32,32043,41912,3,"branch_number_per_plant_sqrt",3,".",5.657
2014,"density","JGI","rain_fed",36,198,205,"RIL_098","low_density",32,32044,41912,3,"branch_number_per_plant_sqrt",1,".",3.606
2014,"density","JGI","rain_fed",36,198,205,"RIL_098","low_density",32,32044,41912,3,"branch_number_per_plant_sqrt",2,".",2.828
2014,"density","JGI","rain_fed",36,198,205,"RIL_098","low_density",32,32044,41912,3,"branch_number_per_plant_sqrt",3,".",3.742
2014,"density","JGI","rain_fed",36,198,205,"RIL_058","low_density",32,32045,41912,3,"branch_number_per_plant_sqrt",1,".",2.646
2014,"density","JGI","rain_fed",36,198,205,"RIL_058","low_density",32,32045,41912,3,"branch_number_per_plant_sqrt",2,".",4.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_058","low_density",32,32045,41912,3,"branch_number_per_plant_sqrt",3,".",3.162
2014,"density","JGI","rain_fed",36,198,205,"RIL_142","low_density",32,32046,41912,3,"branch_number_per_plant_sqrt",1,".",5.745
2014,"density","JGI","rain_fed",36,198,205,"RIL_142","low_density",32,32046,41912,3,"branch_number_per_plant_sqrt",2,".",5.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_142","low_density",32,32046,41912,3,"branch_number_per_plant_sqrt",3,".",5.196
2014,"density","JGI","rain_fed",36,198,205,"RIL_205","low_density",32,32048,41912,3,"branch_number_per_plant_sqrt",1,".",2.449
2014,"density","JGI","rain_fed",36,198,205,"RIL_205","low_density",32,32048,41912,3,"branch_number_per_plant_sqrt",2,".",3.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_205","low_density",32,32048,41912,3,"branch_number_per_plant_sqrt",3,".",3.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_052","low_density",32,32049,41912,3,"branch_number_per_plant_sqrt",1,".",3.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_052","low_density",32,32049,41912,3,"branch_number_per_plant_sqrt",2,".",3.742
2014,"density","JGI","rain_fed",36,198,205,"RIL_052","low_density",32,32049,41912,3,"branch_number_per_plant_sqrt",3,".",3.317
2014,"density","JGI","rain_fed",36,198,205,"RIL_162","low_density",32,32050,41912,3,"branch_number_per_plant_sqrt",1,".",4.243
2014,"density","JGI","rain_fed",36,198,205,"RIL_162","low_density",32,32050,41912,3,"branch_number_per_plant_sqrt",2,".",3.606
2014,"density","JGI","rain_fed",36,198,205,"RIL_162","low_density",32,32050,41912,3,"branch_number_per_plant_sqrt",3,".",3.742
2014,"density","JGI","rain_fed",36,198,205,"RIL_117","low_density",32,32051,41912,3,"branch_number_per_plant_sqrt",1,".",3.317
2014,"density","JGI","rain_fed",36,198,205,"RIL_117","low_density",32,32051,41912,3,"branch_number_per_plant_sqrt",2,".",2.828
2014,"density","JGI","rain_fed",36,198,205,"RIL_117","low_density",32,32051,41912,3,"branch_number_per_plant_sqrt",3,".",3.606
2014,"density","JGI","rain_fed",36,198,205,"RIL_104","low_density",32,32052,41912,3,"branch_number_per_plant_sqrt",1,".",1.732
2014,"density","JGI","rain_fed",36,198,205,"RIL_104","low_density",32,32052,41912,3,"branch_number_per_plant_sqrt",2,".",2.236
2014,"density","JGI","rain_fed",36,198,205,"RIL_104","low_density",32,32052,41912,3,"branch_number_per_plant_sqrt",3,".",2.646
2014,"density","JGI","rain_fed",36,198,205,"RIL_005","low_density",32,32053,41912,3,"branch_number_per_plant_sqrt",1,".",4.472
2014,"density","JGI","rain_fed",36,198,205,"RIL_005","low_density",32,32053,41912,3,"branch_number_per_plant_sqrt",2,".",4.243
2014,"density","JGI","rain_fed",36,198,205,"RIL_005","low_density",32,32053,41912,3,"branch_number_per_plant_sqrt",3,".",3.317
2014,"density","JGI","rain_fed",36,198,205,"RIL_184","low_density",32,32054,41912,3,"branch_number_per_plant_sqrt",1,".",4.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_184","low_density",32,32054,41912,3,"branch_number_per_plant_sqrt",2,".",4.123
2014,"density","JGI","rain_fed",36,198,205,"RIL_184","low_density",32,32054,41912,3,"branch_number_per_plant_sqrt",3,".",2.828
2014,"density","JGI","rain_fed",36,198,205,"RIL_110","low_density",32,32055,41912,3,"branch_number_per_plant_sqrt",1,".",3.464
2014,"density","JGI","rain_fed",36,198,205,"RIL_110","low_density",32,32055,41912,3,"branch_number_per_plant_sqrt",2,".",3.464
2014,"density","JGI","rain_fed",36,198,205,"RIL_110","low_density",32,32055,41912,3,"branch_number_per_plant_sqrt",3,".",2.646
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32056,41912,3,"branch_number_per_plant_sqrt",1,".",2.646
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32056,41912,3,"branch_number_per_plant_sqrt",2,".",1.732
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32056,41912,3,"branch_number_per_plant_sqrt",3,".",1.732
2014,"density","JGI","rain_fed",36,198,205,"RIL_055","low_density",32,32057,41912,3,"branch_number_per_plant_sqrt",1,".",3.162
2014,"density","JGI","rain_fed",36,198,205,"RIL_055","low_density",32,32057,41912,3,"branch_number_per_plant_sqrt",2,".",3.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_055","low_density",32,32057,41912,3,"branch_number_per_plant_sqrt",3,".",3.162
2014,"density","JGI","rain_fed",36,198,205,"RIL_171","low_density",32,32058,41912,3,"branch_number_per_plant_sqrt",1,".",4.123
2014,"density","JGI","rain_fed",36,198,205,"RIL_171","low_density",32,32058,41912,3,"branch_number_per_plant_sqrt",2,".",3.742
2014,"density","JGI","rain_fed",36,198,205,"RIL_171","low_density",32,32058,41912,3,"branch_number_per_plant_sqrt",3,".",4.899
2014,"density","JGI","rain_fed",36,198,205,"RIL_201","low_density",32,32059,41913,3,"branch_number_per_plant_sqrt",1,".",1.414
2014,"density","JGI","rain_fed",36,198,205,"RIL_201","low_density",32,32059,41913,3,"branch_number_per_plant_sqrt",2,".",2.449
2014,"density","JGI","rain_fed",36,198,205,"RIL_201","low_density",32,32059,41913,3,"branch_number_per_plant_sqrt",3,".",1.732
2014,"density","JGI","rain_fed",36,198,205,"RIL_112","low_density",32,32060,41913,3,"branch_number_per_plant_sqrt",1,".",4.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_112","low_density",32,32060,41913,3,"branch_number_per_plant_sqrt",2,".",3.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_112","low_density",32,32060,41913,3,"branch_number_per_plant_sqrt",3,".",3.162
2014,"density","JGI","rain_fed",36,198,205,"RIL_187","low_density",32,32061,41913,3,"branch_number_per_plant_sqrt",1,".",1.732
2014,"density","JGI","rain_fed",36,198,205,"RIL_187","low_density",32,32061,41913,3,"branch_number_per_plant_sqrt",2,".",1.732
2014,"density","JGI","rain_fed",36,198,205,"RIL_187","low_density",32,32061,41913,3,"branch_number_per_plant_sqrt",3,".",2.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_164","low_density",32,32062,41913,3,"branch_number_per_plant_sqrt",1,".",2.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_164","low_density",32,32062,41913,3,"branch_number_per_plant_sqrt",2,".",2.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_164","low_density",32,32062,41913,3,"branch_number_per_plant_sqrt",3,".",3.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_094","low_density",32,32063,41913,3,"branch_number_per_plant_sqrt",1,".",0.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_094","low_density",32,32063,41913,3,"branch_number_per_plant_sqrt",2,".",1.732
2014,"density","JGI","rain_fed",36,198,205,"RIL_094","low_density",32,32063,41913,3,"branch_number_per_plant_sqrt",3,".",0.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_141","low_density",32,32064,41913,3,"branch_number_per_plant_sqrt",1,".",3.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_141","low_density",32,32064,41913,3,"branch_number_per_plant_sqrt",2,".",2.236
2014,"density","JGI","rain_fed",36,198,205,"RIL_141","low_density",32,32064,41913,3,"branch_number_per_plant_sqrt",3,".",2.646
2014,"density","JGI","rain_fed",36,198,205,"RIL_069","low_density",32,32065,41913,3,"branch_number_per_plant_sqrt",1,".",4.359
2014,"density","JGI","rain_fed",36,198,205,"RIL_069","low_density",32,32065,41913,3,"branch_number_per_plant_sqrt",2,".",4.243
2014,"density","JGI","rain_fed",36,198,205,"RIL_069","low_density",32,32065,41913,3,"branch_number_per_plant_sqrt",3,".",4.583
2014,"density","JGI","rain_fed",36,198,205,"RIL_067","low_density",32,32066,41913,3,"branch_number_per_plant_sqrt",1,".",3.606
2014,"density","JGI","rain_fed",36,198,205,"RIL_067","low_density",32,32066,41913,3,"branch_number_per_plant_sqrt",2,".",3.606
2014,"density","JGI","rain_fed",36,198,205,"RIL_067","low_density",32,32066,41913,3,"branch_number_per_plant_sqrt",3,".",3.606
2014,"density","JGI","rain_fed",36,198,205,"RIL_127","low_density",32,32067,41913,3,"branch_number_per_plant_sqrt",1,".",3.873
2014,"density","JGI","rain_fed",36,198,205,"RIL_127","low_density",32,32067,41913,3,"branch_number_per_plant_sqrt",2,".",1.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_127","low_density",32,32067,41913,3,"branch_number_per_plant_sqrt",3,".",3.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_030","low_density",32,32068,41913,3,"branch_number_per_plant_sqrt",1,".",3.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_030","low_density",32,32068,41913,3,"branch_number_per_plant_sqrt",2,".",2.646
2014,"density","JGI","rain_fed",36,198,205,"RIL_030","low_density",32,32068,41913,3,"branch_number_per_plant_sqrt",3,".",3.000
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32069,41913,3,"branch_number_per_plant_sqrt",1,".",3.606
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32069,41913,3,"branch_number_per_plant_sqrt",2,".",1.414
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32069,41913,3,"branch_number_per_plant_sqrt",3,".",2.449
2014,"density","JGI","rain_fed",36,198,205,"RIL_091","low_density",32,32070,41913,3,"branch_number_per_plant_sqrt",1,".",5.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_091","low_density",32,32070,41913,3,"branch_number_per_plant_sqrt",2,".",3.317
2014,"density","JGI","rain_fed",36,198,205,"RIL_091","low_density",32,32070,41913,3,"branch_number_per_plant_sqrt",3,".",2.828
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32071,41913,3,"branch_number_per_plant_sqrt",1,".",2.449
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32071,41913,3,"branch_number_per_plant_sqrt",2,".",3.000
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32071,41913,3,"branch_number_per_plant_sqrt",3,".",1.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_078","low_density",32,32072,41913,3,"branch_number_per_plant_sqrt",1,".",3.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_078","low_density",32,32072,41913,3,"branch_number_per_plant_sqrt",2,".",3.742
2014,"density","JGI","rain_fed",36,198,205,"RIL_078","low_density",32,32072,41913,3,"branch_number_per_plant_sqrt",3,".",2.646
2014,"density","JGI","rain_fed",36,198,205,"RIL_093","low_density",32,32073,41913,2,"branch_number_per_plant_sqrt",1,".",4.690
2014,"density","JGI","rain_fed",36,198,205,"RIL_093","low_density",32,32073,41913,2,"branch_number_per_plant_sqrt",2,".",5.292
2014,"density","JGI","rain_fed",36,198,205,"RIL_018","low_density",32,32074,41913,3,"branch_number_per_plant_sqrt",1,".",3.317
2014,"density","JGI","rain_fed",36,198,205,"RIL_018","low_density",32,32074,41913,3,"branch_number_per_plant_sqrt",2,".",3.162
2014,"density","JGI","rain_fed",36,198,205,"RIL_018","low_density",32,32074,41913,3,"branch_number_per_plant_sqrt",3,".",4.243
2014,"density","JGI","rain_fed",36,198,205,"RIL_169","low_density",32,32075,41913,3,"branch_number_per_plant_sqrt",1,".",4.243
2014,"density","JGI","rain_fed",36,198,205,"RIL_169","low_density",32,32075,41913,3,"branch_number_per_plant_sqrt",2,".",4.583
2014,"density","JGI","rain_fed",36,198,205,"RIL_169","low_density",32,32075,41913,3,"branch_number_per_plant_sqrt",3,".",4.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_203","low_density",32,32076,41913,3,"branch_number_per_plant_sqrt",1,".",4.899
2014,"density","JGI","rain_fed",36,198,205,"RIL_203","low_density",32,32076,41913,3,"branch_number_per_plant_sqrt",2,".",5.477
2014,"density","JGI","rain_fed",36,198,205,"RIL_203","low_density",32,32076,41913,3,"branch_number_per_plant_sqrt",3,".",5.292
2014,"density","JGI","rain_fed",36,198,205,"RIL_034","low_density",32,32077,41913,3,"branch_number_per_plant_sqrt",1,".",3.317
2014,"density","JGI","rain_fed",36,198,205,"RIL_034","low_density",32,32077,41913,3,"branch_number_per_plant_sqrt",2,".",3.873
2014,"density","JGI","rain_fed",36,198,205,"RIL_034","low_density",32,32077,41913,3,"branch_number_per_plant_sqrt",3,".",4.000
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32078,41913,3,"branch_number_per_plant_sqrt",1,".",2.236
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32078,41913,3,"branch_number_per_plant_sqrt",2,".",2.000
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32078,41913,3,"branch_number_per_plant_sqrt",3,".",1.732
2014,"density","JGI","rain_fed",36,198,205,"RIL_064","low_density",32,32079,41913,3,"branch_number_per_plant_sqrt",1,".",3.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_064","low_density",32,32079,41913,3,"branch_number_per_plant_sqrt",2,".",3.317
2014,"density","JGI","rain_fed",36,198,205,"RIL_064","low_density",32,32079,41913,3,"branch_number_per_plant_sqrt",3,".",3.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_121","low_density",32,32080,41913,3,"branch_number_per_plant_sqrt",1,".",2.646
2014,"density","JGI","rain_fed",36,198,205,"RIL_121","low_density",32,32080,41913,3,"branch_number_per_plant_sqrt",2,".",3.873
2014,"density","JGI","rain_fed",36,198,205,"RIL_121","low_density",32,32080,41913,3,"branch_number_per_plant_sqrt",3,".",3.000
2014,"density","JGI","rain_fed",36,198,205,"RIL_048","low_density",32,32081,41913,3,"branch_number_per_plant_sqrt",1,".",3.606
2014,"density","JGI","rain_fed",36,198,205,"RIL_048","low_density",32,32081,41913,3,"branch_number_per_plant_sqrt",2,".",4.796
2014,"density","JGI","rain_fed",36,198,205,"RIL_048","low_density",32,32081,41913,3,"branch_number_per_plant_sqrt",3,".",4.123
2014,"density","JGI","rain_fed",36,198,205,"RIL_144","low_density",32,32082,41913,3,"branch_number_per_plant_sqrt",1,".",3.317
2014,"density","JGI","rain_fed",36,198,205,"RIL_144","low_density",32,32082,41913,3,"branch_number_per_plant_sqrt",2,".",3.162
2014,"density","JGI","rain_fed",36,198,205,"RIL_144","low_density",32,32082,41913,3,"branch_number_per_plant_sqrt",3,".",3.873
2014,"density","JGI","rain_fed",36,198,205,"RIL_029","low_density",32,32083,41913,3,"branch_number_per_plant_sqrt",1,".",1.732
2014,"density","JGI","rain_fed",36,198,205,"RIL_029","low_density",32,32083,41913,3,"branch_number_per_plant_sqrt",2,".",3.162
2014,"density","JGI","rain_fed",36,198,205,"RIL_029","low_density",32,32083,41913,3,"branch_number_per_plant_sqrt",3,".",1.732
2014,"density","JGI","rain_fed",36,198,205,"RIL_178","low_density",32,32084,41913,3,"branch_number_per_plant_sqrt",1,".",3.873
