"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","date","DOY","trait","measurement_number","rep","flag","data"
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34099,41862.00,223,"Height",1,3,".",8.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34103,41862.00,223,"Height",1,1,".",6.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34103,41862.00,223,"Height",1,2,".",10.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34103,41862.00,223,"Height",1,3,".",8.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34112,41862.00,223,"Height",1,1,".",6.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34112,41862.00,223,"Height",1,2,".",7.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34112,41862.00,223,"Height",1,3,".",10.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34119,41862.00,223,"Height",1,1,".",8.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34119,41862.00,223,"Height",1,2,".",9.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34119,41862.00,223,"Height",1,3,".",9.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34166,41862.00,223,"Height",1,1,".",14.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34166,41862.00,223,"Height",1,2,".",9.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34166,41862.00,223,"Height",1,3,".",14.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34181,41862.00,223,"Height",1,1,".",6.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34181,41862.00,223,"Height",1,2,".",9.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34181,41862.00,223,"Height",1,3,".",5.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34204,41862.00,223,"Height",1,1,".",14.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34204,41862.00,223,"Height",1,2,".",6.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34204,41862.00,223,"Height",1,3,".",17.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34005,41884.00,245,"Height",2,1,".",20.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34005,41884.00,245,"Height",2,2,".",20.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34005,41884.00,245,"Height",2,3,".",26.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34015,41884.00,245,"Height",2,1,".",17.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34015,41884.00,245,"Height",2,2,".",26.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34015,41884.00,245,"Height",2,3,".",20.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34030,41884.00,245,"Height",2,1,".",23.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34030,41884.00,245,"Height",2,2,".",23.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34030,41884.00,245,"Height",2,3,".",14.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34038,41884.00,245,"Height",2,1,".",11.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34038,41884.00,245,"Height",2,2,".",23.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34038,41884.00,245,"Height",2,3,".",14.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34044,41884.00,245,"Height",2,1,".",18.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34044,41884.00,245,"Height",2,2,".",13.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34044,41884.00,245,"Height",2,3,".",24.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34103,41884.00,245,"Height",2,1,".",15.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34103,41884.00,245,"Height",2,2,".",17.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34103,41884.00,245,"Height",2,3,".",13.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34112,41884.00,245,"Height",2,1,".",11.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34112,41884.00,245,"Height",2,2,".",13.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34112,41884.00,245,"Height",2,3,".",14.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34119,41884.00,245,"Height",2,1,".",17.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34119,41884.00,245,"Height",2,2,".",12.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34119,41884.00,245,"Height",2,3,".",13.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34166,41884.00,245,"Height",2,1,".",17.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34166,41884.00,245,"Height",2,2,".",16.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34166,41884.00,245,"Height",2,3,".",16.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34181,41884.00,245,"Height",2,1,".",15.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34181,41884.00,245,"Height",2,2,".",13.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34181,41884.00,245,"Height",2,3,".",16.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34204,41884.00,245,"Height",2,1,".",22.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34204,41884.00,245,"Height",2,2,".",16.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34204,41884.00,245,"Height",2,3,".",22.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34099,41885.00,246,"Height",2,1,".",12.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34099,41885.00,246,"Height",2,2,".",7.0
2014,"density","JGI","rain_fed",36,198,205,"A10","low_density",34,34099,41885.00,246,"Height",2,3,".",14.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31003,41862.00,223,"Height",1,1,".",5.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31003,41862.00,223,"Height",1,2,".",4.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31003,41862.00,223,"Height",1,3,".",3.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31021,41862.00,223,"Height",1,1,".",12.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31021,41862.00,223,"Height",1,2,".",12.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31021,41862.00,223,"Height",1,3,".",10.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31056,41862.00,223,"Height",1,1,".",7.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31056,41862.00,223,"Height",1,2,".",4.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31056,41862.00,223,"Height",1,3,".",3.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31069,41862.00,223,"Height",1,1,".",8.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31069,41862.00,223,"Height",1,2,".",8.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31069,41862.00,223,"Height",1,3,".",11.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31071,41862.00,223,"Height",1,1,".",7.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31071,41862.00,223,"Height",1,2,".",11.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31071,41862.00,223,"Height",1,3,".",9.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31078,41862.00,223,"Height",1,1,".",5.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31078,41862.00,223,"Height",1,2,".",7.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31078,41862.00,223,"Height",1,3,".",5.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31093,41862.00,223,"Height",1,1,".",8.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31093,41862.00,223,"Height",1,2,".",8.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31093,41862.00,223,"Height",1,3,".",5.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31123,41862.00,223,"Height",1,1,".",8.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31123,41862.00,223,"Height",1,2,".",8.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31123,41862.00,223,"Height",1,3,".",7.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31160,41862.00,223,"Height",1,1,".",9.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31160,41862.00,223,"Height",1,2,".",8.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31160,41862.00,223,"Height",1,3,".",12.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31167,41862.00,223,"Height",1,1,".",15.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31167,41862.00,223,"Height",1,2,".",12.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31167,41862.00,223,"Height",1,3,".",13.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31169,41862.00,223,"Height",1,1,".",12.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31169,41862.00,223,"Height",1,2,".",10.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31169,41862.00,223,"Height",1,3,".",12.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31199,41862.00,223,"Height",1,1,".",7.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31199,41862.00,223,"Height",1,2,".",11.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31199,41862.00,223,"Height",1,3,".",13.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31003,41883.50,244,"Height",2,1,".",16.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31003,41883.00,244,"Height",2,2,".",29.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31003,41883.00,244,"Height",2,3,".",40.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31021,41883.00,244,"Height",2,1,".",39.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31021,41883.00,244,"Height",2,2,".",49.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31021,41883.00,244,"Height",2,3,".",48.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31056,41883.00,244,"Height",2,1,".",45.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31056,41883.00,244,"Height",2,2,".",31.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31056,41883.00,244,"Height",2,3,".",38.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31069,41883.00,244,"Height",2,1,".",48.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31069,41883.00,244,"Height",2,2,".",39.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31069,41883.00,244,"Height",2,3,".",68.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31071,41883.00,244,"Height",2,1,".",40.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31071,41883.00,244,"Height",2,2,".",59.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31071,41883.00,244,"Height",2,3,".",37.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31078,41883.00,244,"Height",2,1,".",45.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31078,41883.00,244,"Height",2,2,".",30.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31078,41883.00,244,"Height",2,3,".",36.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31093,41883.00,244,"Height",2,1,".",44.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31093,41883.00,244,"Height",2,2,".",49.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31093,41883.00,244,"Height",2,3,".",50.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31123,41883.00,244,"Height",2,1,".",52.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31123,41883.00,244,"Height",2,2,".",41.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31123,41883.00,244,"Height",2,3,".",49.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31160,41883.00,244,"Height",2,1,".",48.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31160,41883.00,244,"Height",2,2,".",25.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31160,41883.00,244,"Height",2,3,".",59.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31167,41883.00,244,"Height",2,1,".",53.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31167,41883.00,244,"Height",2,2,".",37.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31167,41883.00,244,"Height",2,3,".",52.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31169,41883.00,244,"Height",2,1,".",46.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31169,41883.00,244,"Height",2,2,".",64.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31169,41883.00,244,"Height",2,3,".",44.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31199,41883.00,244,"Height",2,1,".",44.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31199,41883.00,244,"Height",2,2,".",34.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31199,41883.00,244,"Height",2,3,".",54.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31003,41909.25,270,"culm_height",3,1,".",32.8
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31003,41910.00,271,"culm_height",3,2,".",20.4
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31003,41910.00,271,"culm_height",3,3,".",42.9
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31021,41910.00,271,"culm_height",3,2,".",55.5
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31021,41910.00,271,"culm_height",3,3,".",25.9
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31056,41910.00,271,"culm_height",3,1,".",49.7
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31056,41910.00,271,"culm_height",3,2,".",35.2
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31056,41910.00,271,"culm_height",3,3,".",39.5
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31069,41910.00,271,"culm_height",3,1,".",68.4
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31069,41910.00,271,"culm_height",3,2,".",49.8
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31069,41910.00,271,"culm_height",3,3,".",38.8
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31071,41910.00,271,"culm_height",3,1,".",37.3
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31071,41910.00,271,"culm_height",3,2,".",40.4
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31071,41910.00,271,"culm_height",3,3,".",58.8
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31078,41911.00,272,"culm_height",3,1,".",34.1
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31078,41911.00,272,"culm_height",3,2,".",48.1
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31078,41911.00,272,"culm_height",3,3,".",32.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31093,41911.00,272,"culm_height",3,1,".",52.2
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31093,41911.00,272,"culm_height",3,2,".",49.3
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31093,41911.00,272,"culm_height",3,3,".",43.4
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31123,41911.00,272,"culm_height",3,1,".",59.3
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31123,41911.00,272,"culm_height",3,2,".",50.2
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31123,41911.00,272,"culm_height",3,3,".",43.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31167,41914.00,275,"culm_height",3,1,".",37.2
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31167,41914.00,275,"culm_height",3,2,".",54.1
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31167,41914.00,275,"culm_height",3,3,".",59.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31160,41915.00,276,"culm_height",3,1,".",48.3
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31160,41915.00,276,"culm_height",3,2,".",60.0
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31160,41915.00,276,"culm_height",3,3,".",43.1
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31169,41915.00,276,"culm_height",3,1,".",68.4
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31169,41915.00,276,"culm_height",3,2,".",43.1
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31169,41915.00,276,"culm_height",3,3,".",49.5
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31199,41915.00,276,"culm_height",3,1,".",54.7
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31199,41915.00,276,"culm_height",3,2,".",33.7
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31199,41915.00,276,"culm_height",3,3,".",44.5
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32003,41862.00,223,"Height",1,1,".",4.0
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32003,41862.00,223,"Height",1,2,".",3.0
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32003,41862.00,223,"Height",1,3,".",6.0
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32021,41862.00,223,"Height",1,1,".",4.0
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32021,41862.00,223,"Height",1,2,".",4.0
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32021,41862.00,223,"Height",1,3,".",6.0
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32056,41862.00,223,"Height",1,1,".",13.0
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32056,41862.00,223,"Height",1,2,".",9.0
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32056,41862.00,223,"Height",1,3,".",8.0
2014,"density","JGI","rain_fed",36,198,205,"B100","low_density",32,32069,41862.00,223,"Height",1,1,".",5.0
