"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","DOY","plant_number","trait","data"
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,213,4,"stem_mass_per_plant",7.725
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,213,4,"stem_mass_per_plant",10.225
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,213,4,"stem_mass_per_plant",3.825
2013,"density","JGI","rain_fed",36,123,134,"RIL_043","low_density",32,32034,213,4,"stem_mass_per_plant",4.9
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32035,213,4,"stem_mass_per_plant",5.175
2013,"density","JGI","rain_fed",36,123,134,"RIL_123","low_density",32,32036,213,4,"stem_mass_per_plant",4.75
2013,"density","JGI","rain_fed",36,123,134,"RIL_175","low_density",32,32037,213,4,"stem_mass_per_plant",4.35
2013,"density","JGI","rain_fed",36,123,134,"RIL_141","low_density",32,32038,213,4,"stem_mass_per_plant",4.3
2013,"density","JGI","rain_fed",36,123,134,"RIL_094","low_density",32,32039,212,4,"stem_mass_per_plant",8.475
2013,"density","JGI","rain_fed",36,123,134,"RIL_058","low_density",32,32040,212,4,"stem_mass_per_plant",5.825
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32041,212,4,"stem_mass_per_plant",9.925
2013,"density","JGI","rain_fed",36,123,134,"RIL_166","low_density",32,32042,212,3,"stem_mass_per_plant",5.83333333333333
2013,"density","JGI","rain_fed",36,123,134,"RIL_101","low_density",32,32043,212,4,"stem_mass_per_plant",10.3
2013,"density","JGI","rain_fed",36,123,134,"RIL_168","low_density",32,32044,212,2,"stem_mass_per_plant",6.8
2013,"density","JGI","rain_fed",36,123,134,"RIL_062","low_density",32,32045,212,3,"stem_mass_per_plant",6.26666666666667
2013,"density","JGI","rain_fed",36,123,134,"RIL_035","low_density",32,32046,212,4,"stem_mass_per_plant",13.65
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32047,212,3,"stem_mass_per_plant",8.6
2013,"density","JGI","rain_fed",36,123,134,"RIL_153","low_density",32,32048,212,3,"stem_mass_per_plant",5.66666666666667
2013,"density","JGI","rain_fed",36,123,134,"RIL_215","low_density",32,32049,212,3,"stem_mass_per_plant",16.6333333333333
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32050,212,4,"stem_mass_per_plant",6.1
2013,"density","JGI","rain_fed",36,123,134,"RIL_152","low_density",32,32051,213,4,"stem_mass_per_plant",6.375
2013,"density","JGI","rain_fed",36,123,134,"RIL_010","low_density",32,32052,212,4,"stem_mass_per_plant",7.825
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32053,213,4,"stem_mass_per_plant",3.925
2013,"density","JGI","rain_fed",36,123,134,"RIL_051","low_density",32,32054,213,4,"stem_mass_per_plant",6.475
2013,"density","JGI","rain_fed",36,123,134,"RIL_135","low_density",32,32055,213,4,"stem_mass_per_plant",4.425
2013,"density","JGI","rain_fed",36,123,134,"RIL_181","low_density",32,32056,213,4,"stem_mass_per_plant",12.95
2013,"density","JGI","rain_fed",36,123,134,"RIL_063","low_density",32,32057,NA,0,"stem_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_182","low_density",32,32058,213,4,"stem_mass_per_plant",5.625
2013,"density","JGI","rain_fed",36,123,134,"RIL_210","low_density",32,32059,213,3,"stem_mass_per_plant",8.83333333333333
2013,"density","JGI","rain_fed",36,123,134,"RIL_200","low_density",32,32060,213,4,"stem_mass_per_plant",8.825
2013,"density","JGI","rain_fed",36,123,134,"RIL_089","low_density",32,32061,213,4,"stem_mass_per_plant",9.7
2013,"density","JGI","rain_fed",36,123,134,"RIL_054","low_density",32,32062,212,4,"stem_mass_per_plant",5.15
2013,"density","JGI","rain_fed",36,123,134,"RIL_047","low_density",32,32063,212,4,"stem_mass_per_plant",6.575
2013,"density","JGI","rain_fed",36,123,134,"RIL_071","low_density",32,32064,NA,0,"stem_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_064","low_density",32,32065,213,4,"stem_mass_per_plant",7.375
2013,"density","JGI","rain_fed",36,123,134,"RIL_192","low_density",32,32066,212,4,"stem_mass_per_plant",7.1
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32067,212,4,"stem_mass_per_plant",11.75
2013,"density","JGI","rain_fed",36,123,134,"RIL_014","low_density",32,32068,213,4,"stem_mass_per_plant",5.625
2013,"density","JGI","rain_fed",36,123,134,"RIL_022","low_density",32,32069,212,4,"stem_mass_per_plant",14.825
2013,"density","JGI","rain_fed",36,123,134,"RIL_115","low_density",32,32070,212,4,"stem_mass_per_plant",4.575
2013,"density","JGI","rain_fed",36,123,134,"RIL_052","low_density",32,32071,212,4,"stem_mass_per_plant",7.075
2013,"density","JGI","rain_fed",36,123,134,"RIL_113","low_density",32,32072,212,4,"stem_mass_per_plant",7
2013,"density","JGI","rain_fed",36,123,134,"RIL_156","low_density",32,32073,212,4,"stem_mass_per_plant",8.15
2013,"density","JGI","rain_fed",36,123,134,"RIL_124","low_density",32,32074,213,4,"stem_mass_per_plant",8.225
2013,"density","JGI","rain_fed",36,123,134,"RIL_196","low_density",32,32075,212,4,"stem_mass_per_plant",2.875
2013,"density","JGI","rain_fed",36,123,134,"RIL_205","low_density",32,32076,212,4,"stem_mass_per_plant",4
2013,"density","JGI","rain_fed",36,123,134,"RIL_075","low_density",32,32077,212,4,"stem_mass_per_plant",3.15
2013,"density","JGI","rain_fed",36,123,134,"RIL_118","low_density",32,32078,212,4,"stem_mass_per_plant",11.025
2013,"density","JGI","rain_fed",36,123,134,"RIL_056","low_density",32,32079,212,3,"stem_mass_per_plant",9.93333333333333
2013,"density","JGI","rain_fed",36,123,134,"RIL_220","low_density",32,32080,212,4,"stem_mass_per_plant",6.775
2013,"density","JGI","rain_fed",36,123,134,"RIL_095","low_density",32,32081,212,4,"stem_mass_per_plant",6.425
2013,"density","JGI","rain_fed",36,123,134,"RIL_023","low_density",32,32082,NA,0,"stem_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_195","low_density",32,32083,210,4,"stem_mass_per_plant",14.075
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32084,213,4,"stem_mass_per_plant",8.8
2013,"density","JGI","rain_fed",36,123,134,"RIL_020","low_density",32,32085,213,4,"stem_mass_per_plant",8.75
2013,"density","JGI","rain_fed",36,123,134,"RIL_207","low_density",32,32086,212,4,"stem_mass_per_plant",17.35
2013,"density","JGI","rain_fed",36,123,134,"RIL_218","low_density",32,32087,212,4,"stem_mass_per_plant",6.475
2013,"density","JGI","rain_fed",36,123,134,"RIL_170","low_density",32,32088,213,4,"stem_mass_per_plant",19
2013,"density","JGI","rain_fed",36,123,134,"RIL_029","low_density",32,32089,212,4,"stem_mass_per_plant",7.85
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32090,212,4,"stem_mass_per_plant",6.675
2013,"density","JGI","rain_fed",36,123,134,"RIL_121","low_density",32,32091,212,4,"stem_mass_per_plant",5.5
2013,"density","JGI","rain_fed",36,123,134,"RIL_213","low_density",32,32092,212,4,"stem_mass_per_plant",6.975
2013,"density","JGI","rain_fed",36,123,134,"RIL_030","low_density",32,32093,212,4,"stem_mass_per_plant",8.475
2013,"density","JGI","rain_fed",36,123,134,"RIL_128","low_density",32,32094,212,4,"stem_mass_per_plant",6.175
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32095,212,4,"stem_mass_per_plant",8.7
2013,"density","JGI","rain_fed",36,123,134,"RIL_076","low_density",32,32096,212,4,"stem_mass_per_plant",8.775
2013,"density","JGI","rain_fed",36,123,134,"RIL_017","low_density",32,32097,212,4,"stem_mass_per_plant",5.55
2013,"density","JGI","rain_fed",36,123,134,"RIL_212","low_density",32,32098,213,4,"stem_mass_per_plant",8.5
2013,"density","JGI","rain_fed",36,123,134,"RIL_197","low_density",32,32099,212,3,"stem_mass_per_plant",7.76666666666667
2013,"density","JGI","rain_fed",36,123,134,"RIL_086","low_density",32,32100,212,4,"stem_mass_per_plant",8.125
2013,"density","JGI","rain_fed",36,123,134,"RIL_202","low_density",32,32101,212,4,"stem_mass_per_plant",6.4
2013,"density","JGI","rain_fed",36,123,134,"RIL_206","low_density",32,32102,212,4,"stem_mass_per_plant",7.6
2013,"density","JGI","rain_fed",36,123,134,"RIL_150","low_density",32,32103,212,4,"stem_mass_per_plant",9
2013,"density","JGI","rain_fed",36,123,134,"RIL_187","low_density",32,32104,212,4,"stem_mass_per_plant",10.05
2013,"density","JGI","rain_fed",36,123,134,"RIL_130","low_density",32,32105,212,3,"stem_mass_per_plant",12.8333333333333
2013,"density","JGI","rain_fed",36,123,134,"RIL_126","low_density",32,32106,212,4,"stem_mass_per_plant",6.25
2013,"density","JGI","rain_fed",36,123,134,"RIL_037","low_density",32,32107,212,4,"stem_mass_per_plant",7.475
2013,"density","JGI","rain_fed",36,123,134,"RIL_085","low_density",32,32108,213,4,"stem_mass_per_plant",16.25
2013,"density","JGI","rain_fed",36,123,134,"RIL_005","low_density",32,32109,214,4,"stem_mass_per_plant",2.9
2013,"density","JGI","rain_fed",36,123,134,"RIL_096","low_density",32,32110,213,3,"stem_mass_per_plant",4.33333333333333
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,212,4,"stem_mass_per_plant",10.625
2013,"density","JGI","rain_fed",36,123,134,"RIL_006","low_density",32,32112,NA,0,"stem_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,212,4,"stem_mass_per_plant",7.475
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,212,3,"stem_mass_per_plant",9.36666666666667
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,212,4,"stem_mass_per_plant",6.025
2013,"density","JGI","rain_fed",36,123,134,"RIL_146","low_density",32,32116,212,4,"stem_mass_per_plant",13.825
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32117,214,4,"stem_mass_per_plant",3.3
2013,"density","JGI","rain_fed",36,123,134,"RIL_179","low_density",32,32118,212,4,"stem_mass_per_plant",5.075
2013,"density","JGI","rain_fed",36,123,134,"RIL_031","low_density",32,32119,213,4,"stem_mass_per_plant",5.125
2013,"density","JGI","rain_fed",36,123,134,"RIL_104","low_density",32,32120,213,4,"stem_mass_per_plant",11.775
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32121,212,4,"stem_mass_per_plant",7.175
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32122,212,4,"stem_mass_per_plant",10.35
2013,"density","JGI","rain_fed",36,123,134,"RIL_008","low_density",32,32123,212,4,"stem_mass_per_plant",12.1
2013,"density","JGI","rain_fed",36,123,134,"RIL_060","low_density",32,32124,212,2,"stem_mass_per_plant",12.05
2013,"density","JGI","rain_fed",36,123,134,"RIL_188","low_density",32,32125,213,4,"stem_mass_per_plant",4.05
2013,"density","JGI","rain_fed",36,123,134,"RIL_199","low_density",32,32126,212,4,"stem_mass_per_plant",6.4
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32127,213,4,"stem_mass_per_plant",2.95
2013,"density","JGI","rain_fed",36,123,134,"RIL_172","low_density",32,32128,213,4,"stem_mass_per_plant",18.275
2013,"density","JGI","rain_fed",36,123,134,"RIL_189","low_density",32,32129,212,4,"stem_mass_per_plant",15.175
2013,"density","JGI","rain_fed",36,123,134,"RIL_221","low_density",32,32130,212,4,"stem_mass_per_plant",6.45
2013,"density","JGI","rain_fed",36,123,134,"RIL_174","low_density",32,32131,213,4,"stem_mass_per_plant",5.325
2013,"density","JGI","rain_fed",36,123,134,"RIL_180","low_density",32,32132,212,4,"stem_mass_per_plant",3.8
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32133,214,4,"stem_mass_per_plant",8.15
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32134,215,4,"stem_mass_per_plant",4.3
2013,"density","JGI","rain_fed",36,123,134,"RIL_144","low_density",32,32135,214,4,"stem_mass_per_plant",6.075
2013,"density","JGI","rain_fed",36,123,134,"RIL_107","low_density",32,32136,214,4,"stem_mass_per_plant",7.2
2013,"density","JGI","rain_fed",36,123,134,"RIL_087","low_density",32,32137,214,4,"stem_mass_per_plant",9.45
2013,"density","JGI","rain_fed",36,123,134,"RIL_041","low_density",32,32138,215,4,"stem_mass_per_plant",4.825
2013,"density","JGI","rain_fed",36,123,134,"RIL_074","low_density",32,32139,214,4,"stem_mass_per_plant",4.825
2013,"density","JGI","rain_fed",36,123,134,"RIL_082","low_density",32,32140,214,4,"stem_mass_per_plant",5.775
2013,"density","JGI","rain_fed",36,123,134,"RIL_222","low_density",32,32141,214,4,"stem_mass_per_plant",9.225
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32142,214,4,"stem_mass_per_plant",5.45
2013,"density","JGI","rain_fed",36,123,134,"RIL_194","low_density",32,32143,214,4,"stem_mass_per_plant",7.85
2013,"density","JGI","rain_fed",36,123,134,"RIL_033","low_density",32,32144,214,4,"stem_mass_per_plant",4.875
2013,"density","JGI","rain_fed",36,123,134,"RIL_134","low_density",32,32145,214,4,"stem_mass_per_plant",9.3
2013,"density","JGI","rain_fed",36,123,134,"RIL_201","low_density",32,32146,214,4,"stem_mass_per_plant",12
2013,"density","JGI","rain_fed",36,123,134,"RIL_092","low_density",32,32147,214,4,"stem_mass_per_plant",3.3
2013,"density","JGI","rain_fed",36,123,134,"RIL_112","low_density",32,32148,214,4,"stem_mass_per_plant",5.975
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32149,216,4,"stem_mass_per_plant",4.125
2013,"density","JGI","rain_fed",36,123,134,"RIL_217","low_density",32,32150,215,4,"stem_mass_per_plant",5.1
2013,"density","JGI","rain_fed",36,123,134,"RIL_078","low_density",32,32151,NA,0,"stem_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_002","low_density",32,32152,215,4,"stem_mass_per_plant",6.8
2013,"density","JGI","rain_fed",36,123,134,"RIL_077","low_density",32,32153,215,3,"stem_mass_per_plant",7.93333333333333
2013,"density","JGI","rain_fed",36,123,134,"RIL_137","low_density",32,32154,214,4,"stem_mass_per_plant",15.225
2013,"density","JGI","rain_fed",36,123,134,"RIL_154","low_density",32,32155,215,4,"stem_mass_per_plant",7.375
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32156,214,4,"stem_mass_per_plant",15.675
2013,"density","JGI","rain_fed",36,123,134,"RIL_149","low_density",32,32157,215,4,"stem_mass_per_plant",8.9
2013,"density","JGI","rain_fed",36,123,134,"RIL_117","low_density",32,32158,215,4,"stem_mass_per_plant",8.825
2013,"density","JGI","rain_fed",36,123,134,"RIL_176","low_density",32,32159,216,4,"stem_mass_per_plant",6.875
2013,"density","JGI","rain_fed",36,123,134,"RIL_143","low_density",32,32160,216,4,"stem_mass_per_plant",5.2
2013,"density","JGI","rain_fed",36,123,134,"RIL_100","low_density",32,32161,215,4,"stem_mass_per_plant",9
2013,"density","JGI","rain_fed",36,123,134,"RIL_093","low_density",32,32162,215,4,"stem_mass_per_plant",6.225
2013,"density","JGI","rain_fed",36,123,134,"RIL_004","low_density",32,32163,214,4,"stem_mass_per_plant",8.45
2013,"density","JGI","rain_fed",36,123,134,"RIL_160","low_density",32,32164,215,3,"stem_mass_per_plant",7.76666666666667
2013,"density","JGI","rain_fed",36,123,134,"RIL_184","low_density",32,32165,215,4,"stem_mass_per_plant",7.025
2013,"density","JGI","rain_fed",36,123,134,"RIL_034","low_density",32,32166,215,3,"stem_mass_per_plant",8
2013,"density","JGI","rain_fed",36,123,134,"RIL_019","low_density",32,32167,216,4,"stem_mass_per_plant",6.175
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32168,216,4,"stem_mass_per_plant",6.35
2013,"density","JGI","rain_fed",36,123,134,"RIL_081","low_density",32,32169,214,4,"stem_mass_per_plant",6.9
2013,"density","JGI","rain_fed",36,123,134,"RIL_007","low_density",32,32170,214,4,"stem_mass_per_plant",7.9
2013,"density","JGI","rain_fed",36,123,134,"RIL_084","low_density",32,32171,214,4,"stem_mass_per_plant",8.85
2013,"density","JGI","rain_fed",36,123,134,"RIL_216","low_density",32,32172,214,4,"stem_mass_per_plant",3.675
2013,"density","JGI","rain_fed",36,123,134,"RIL_053","low_density",32,32173,215,4,"stem_mass_per_plant",6.625
2013,"density","JGI","rain_fed",36,123,134,"RIL_011","low_density",32,32174,214,4,"stem_mass_per_plant",8.05
2013,"density","JGI","rain_fed",36,123,134,"RIL_208","low_density",32,32175,214,4,"stem_mass_per_plant",8.025
2013,"density","JGI","rain_fed",36,123,134,"RIL_091","low_density",32,32176,210,4,"stem_mass_per_plant",3.55
2013,"density","JGI","rain_fed",36,123,134,"RIL_110","low_density",32,32177,214,4,"stem_mass_per_plant",3.475
2013,"density","JGI","rain_fed",36,123,134,"RIL_102","low_density",32,32178,215,4,"stem_mass_per_plant",7.6
2013,"density","JGI","rain_fed",36,123,134,"RIL_157","low_density",32,32179,215,3,"stem_mass_per_plant",4
2013,"density","JGI","rain_fed",36,123,134,"RIL_106","low_density",32,32180,215,4,"stem_mass_per_plant",8.875
2013,"density","JGI","rain_fed",36,123,134,"RIL_049","low_density",32,32181,216,3,"stem_mass_per_plant",4.36666666666667
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32182,215,4,"stem_mass_per_plant",11.65
2013,"density","JGI","rain_fed",36,123,134,"RIL_139","low_density",32,32183,215,4,"stem_mass_per_plant",7.55
2013,"density","JGI","rain_fed",36,123,134,"RIL_161","low_density",32,32184,214,4,"stem_mass_per_plant",11.025
2013,"density","JGI","rain_fed",36,123,134,"RIL_099","low_density",32,32185,214,4,"stem_mass_per_plant",10.8
2013,"density","JGI","rain_fed",36,123,134,"RIL_103","low_density",32,32186,216,4,"stem_mass_per_plant",3.65
2013,"density","JGI","rain_fed",36,123,134,"RIL_036","low_density",32,32187,215,4,"stem_mass_per_plant",7.65
2013,"density","JGI","rain_fed",36,123,134,"RIL_167","low_density",32,32188,215,4,"stem_mass_per_plant",4.425
2013,"density","JGI","rain_fed",36,123,134,"RIL_219","low_density",32,32189,216,4,"stem_mass_per_plant",4.225
2013,"density","JGI","rain_fed",36,123,134,"RIL_048","low_density",32,32190,215,4,"stem_mass_per_plant",4.95
2013,"density","JGI","rain_fed",36,123,134,"RIL_203","low_density",32,32191,214,3,"stem_mass_per_plant",7.3
2013,"density","JGI","rain_fed",36,123,134,"RIL_211","low_density",32,32192,214,4,"stem_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32193,214,4,"stem_mass_per_plant",8.625
2013,"density","JGI","rain_fed",36,123,134,"RIL_204","low_density",32,32194,214,3,"stem_mass_per_plant",2.26666666666667
2013,"density","JGI","rain_fed",36,123,134,"RIL_169","low_density",32,32195,214,4,"stem_mass_per_plant",2.825
2013,"density","JGI","rain_fed",36,123,134,"RIL_057","low_density",32,32196,214,4,"stem_mass_per_plant",2.8
